virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	1704	1624.4268492355948	S	N-acetylmuramoyl-L-alanine amidase activity	MHS396	virus_OG
4QAPV|Virus	182	258.15602836879435	S	DNA binding	MHS396	virus_OG
4QAQV|Virus	15	52.168284789644005	S	protein disulfide oxidoreductase activity	MHS396	virus_OG
4QAWJ|Virus	1	3.546099290780142	S	photosynthetic electron transport in photosystem II	MHS396	virus_OG
4QB6C|Virus	15	15.384615384615385	L	Geminivirus Rep catalytic domain	MHS396	virus_OG
4QBNM|Virus	14	23.56902356902357	S	serine-type endopeptidase activity	MHS396	virus_OG
4QBV3|Virus	1	4.219409282700422	S	Phage Terminase	MHS396	virus_OG
4QC2G|Virus	21	36.26943005181347	S	Ribonucleotide reductase, small chain	MHS396	virus_OG
4QE5Y|Virus	493	111.94368755676658	K	Viral RNA-directed RNA-polymerase	MHS396	virus_OG
4QE7B|Virus	28	17.817198002956516	S	metallocarboxypeptidase activity	MHS396	virus_OG
4QE9D|Virus	6	20.833333333333336	S	NA	MHS396	virus_OG
4QEQ6|Virus	10	35.46099290780142	S	NA	MHS396	virus_OG
4QG2D|Virus	2	10.75268817204301	S	NA	MHS396	virus_OG
4QG3J|Virus	56	42.23227752639517	S	Domain of unknown function (DUF4041)	MHS396	virus_OG
4QGHT|Virus	425	774.1347905282331	S	Peptidase_C39 like family	MHS396	virus_OG
