virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	421	316.99012285944553	S	N-acetylmuramoyl-L-alanine amidase activity	MHS336	virus_OG
4QAPV|Virus	56	77.32974910394266	S	DNA binding	MHS336	virus_OG
4QAR7|Virus	56	73.15711938353448	S	Phage portal protein, SPP1 Gp6-like	MHS336	virus_OG
4QAU9|Virus	40	86.02150537634408	S	Single-strand binding protein family	MHS336	virus_OG
4QAVQ|Virus	34	61.59420289855072	S	Phage major tail protein 2	MHS336	virus_OG
4QBCW|Virus	30	97.56722151088348	S	Phage gp6-like head-tail connector protein	MHS336	virus_OG
4QBDC|Virus	62	183.6265714402155	S	Pfam:Phage_holin_4_1	MHS336	virus_OG
4QBHS|Virus	22	23.809523809523807	S	DNA metabolic process	MHS336	virus_OG
4QBIH|Virus	132	132.46793869252423	S	recombinase activity	MHS336	virus_OG
4QBP3|Virus	8	20.671834625322997	S	PDDEXK-like domain of unknown function (DUF3799)	MHS336	virus_OG
4QBSI|Virus	144	42.1792618629174	S	NA	MHS336	virus_OG
4QC5Z|Virus	78	53.941908713692946	S	Phage Mu protein F like protein	MHS336	virus_OG
4QCCS|Virus	6	20.833333333333336	S	Bacteriophage holin	MHS336	virus_OG
4QFIF|Virus	1	4.830917874396135	S	NA	MHS336	virus_OG
4QG2D|Virus	59	87.53994166557834	S	NA	MHS336	virus_OG
