virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	1612	1354.4416559949568	S	N-acetylmuramoyl-L-alanine amidase activity	MHS443	virus_OG
4QAR6|Virus	5	18.876853287970512	L	dUTP diphosphatase activity	MHS443	virus_OG
4QAR7|Virus	8	26.143790849673202	S	Phage portal protein, SPP1 Gp6-like	MHS443	virus_OG
4QAV7|Virus	8	23.188405797101453	S	NA	MHS443	virus_OG
4QBMM|Virus	100	127.6592386221484	S	NA	MHS443	virus_OG
4QDBK|Virus	88	264.0455971068054	S	NA	MHS443	virus_OG
4QDKP|Virus	122	221.50546701520645	S	transaminase activity	MHS443	virus_OG
4QDV8|Virus	16	33.542976939203356	S	NA	MHS443	virus_OG
4QE1H|Virus	13	52.208835341365464	S	NA	MHS443	virus_OG
4QE5Y|Virus	2273	516.1217075386013	K	Viral RNA-directed RNA-polymerase	MHS443	virus_OG
4QFJ3|Virus	4	25.157232704402514	S	NA	MHS443	virus_OG
