feature	desc	read_count_sum	RPK_sum	feature_class	LIBID
DP_00058805	-	1254	726.9565217391304	other_features	MHS350
DP_00097708	-	382	251.15055884286656	other_features	MHS350
DP_00111758	-	132	89.61303462321791	other_features	MHS350
DP_00193604	-	11	8.566978193146417	other_features	MHS350
DP_00248551	-	445	369.90856192851203	other_features	MHS350
DP_00248563	-	969	805.4862842892768	other_features	MHS350
DP_00297045	-	29	25.30541012216405	other_features	MHS350
DP_00301523	-	13	11.403508771929825	other_features	MHS350
DP_00303486	-	69	60.68601583113456	other_features	MHS350
DP_00303503	-	48	42.21635883905013	other_features	MHS350
DP_00327176	-	31	27.852650494159928	other_features	MHS350
DP_00376744	-	139	129.78524743230625	other_features	MHS350
DP_00440921	-	535	522.9716520039101	other_features	MHS350
DP_00447288	-	188	184.8574237954769	other_features	MHS350
DP_00491144	-	265	267.67676767676767	other_features	MHS350
DP_00588612	-	147	156.54952076677318	other_features	MHS350
DP_00595231	-	104	111.1111111111111	other_features	MHS350
DP_00614975	-	176	189.85976267529665	other_features	MHS350
DP_00651498	-	5	5.5005500550055	other_features	MHS350
DP_00696598	-	66	74.07407407407408	other_features	MHS350
DP_00724558	-	380	432.3094425483504	other_features	MHS350
DP_00748644	-	10	11.494252873563218	other_features	MHS350
DP_00789189	-	123	143.859649122807	other_features	MHS350
DP_00789264	-	119	139.1812865497076	other_features	MHS350
DP_00845314	-	148	176.82198327359617	other_features	MHS350
DP_00905704	-	129	157.50915750915752	other_features	MHS350
DP_00919430	-	115	141.45141451414514	other_features	MHS350
DP_00925857	-	151	185.7318573185732	other_features	MHS350
DP_00926165	-	143	175.8917589175892	other_features	MHS350
DP_00994136	-	247	311.86868686868684	other_features	MHS350
DP_01027226	-	59	75.06361323155215	other_features	MHS350
DP_01124134	-	197	258.5301837270341	other_features	MHS350
DP_01125308	-	10	13.175230566534914	other_features	MHS350
DP_01171657	Repeat of unknown function XGLTT	12	16	other_features	MHS350
DP_01204937	-	105	141.1290322580645	other_features	MHS350
DP_01232416	-	71	96.2059620596206	other_features	MHS350
DP_01271938	-	742	1017.8326474622771	other_features	MHS350
DP_01286673	-	207	285.12396694214874	other_features	MHS350
DP_01290591	Repeat of unknown function XGLTT	11	15.151515151515152	other_features	MHS350
DP_01293574	-	17	23.51313969571231	other_features	MHS350
DP_01295773	-	126	174.27385892116183	other_features	MHS350
DP_01306701	-	238	330.55555555555554	other_features	MHS350
DP_01320793	-	183	254.16666666666669	other_features	MHS350
DP_01326627	-	50	69.7350069735007	other_features	MHS350
