virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	270	246.90558891891195	S	N-acetylmuramoyl-L-alanine amidase activity	MHS598	virus_OG
4QAKE|Virus	9	25.862068965517246	S	endonuclease activity	MHS598	virus_OG
4QAPV|Virus	53	68.47545219638242	S	DNA binding	MHS598	virus_OG
4QAQE|Virus	171	168.6328516157082	S	Phage integrase family	MHS598	virus_OG
4QAQV|Virus	83	265.6391247736809	S	protein disulfide oxidoreductase activity	MHS598	virus_OG
4QAR6|Virus	3	7.042253521126761	L	dUTP diphosphatase activity	MHS598	virus_OG
4QAR7|Virus	9	17.142857142857142	S	Phage portal protein, SPP1 Gp6-like	MHS598	virus_OG
4QARF|Virus	38	45.803978764872625	S	Pfam:Terminase_3C	MHS598	virus_OG
4QAU9|Virus	8	18.51851851851852	S	Single-strand binding protein family	MHS598	virus_OG
4QAWG|Virus	133	110.19353948121125	S	DnaB-like helicase C terminal domain	MHS598	virus_OG
4QAX8|Virus	80	103.23591957062506	S	calcium ion binding	MHS598	virus_OG
4QAZF|Virus	35	93.9530525682581	S	Protein of unknwon function (DUF3310)	MHS598	virus_OG
4QB0C|Virus	19	47.97979797979798	S	Endodeoxyribonuclease RusA	MHS598	virus_OG
4QB0W|Virus	17	41.718349458364344	S	Protein of unknown function (DUF1064)	MHS598	virus_OG
4QB3I|Virus	176	404.08291921604996	S	NA	MHS598	virus_OG
4QB47|Virus	763	339.5639794169806	A	mRNA methyltransferase activity	MHS598	virus_OG
4QB6U|Virus	41	109.25039872408293	S	Terminase small subunit	MHS598	virus_OG
4QB93|Virus	109	358.3990297149788	S	Rho termination factor, N-terminal domain	MHS598	virus_OG
4QBBN|Virus	8	16.46090534979424	S	Siphovirus Gp157	MHS598	virus_OG
4QBET|Virus	3	8.474576271186441	S	hydrolase activity, acting on ester bonds	MHS598	virus_OG
4QBFR|Virus	41	62.75609080841639	S	ERF superfamily	MHS598	virus_OG
4QBGM|Virus	123	248.3899803942411	S	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	MHS598	virus_OG
4QBHW|Virus	115	184.56880012944086	S	NA	MHS598	virus_OG
4QBI8|Virus	39	90.93506168871748	S	Helix-turn-helix of insertion element transposase	MHS598	virus_OG
4QBKB|Virus	2	7.8431372549019605	S	NA	MHS598	virus_OG
4QBSG|Virus	122	134.2134213421342	L	Viral movement protein (MP)	MHS598	virus_OG
4QBV3|Virus	299	168.64072194021435	S	Phage Terminase	MHS598	virus_OG
4QBX7|Virus	4	14.814814814814813	S	Pfam:Holin_SPP1	MHS598	virus_OG
4QBXB|Virus	136	274.6212121212121	S	Phage minor structural protein GP20	MHS598	virus_OG
4QC76|Virus	36	57.142857142857146	S	guanosine tetraphosphate metabolic process	MHS598	virus_OG
4QCCB|Virus	106	226.53178087421264	S	Pfam:Peptidase_M78	MHS598	virus_OG
4QCCS|Virus	36	72.1959604641169	S	Bacteriophage holin	MHS598	virus_OG
4QCZ6|Virus	3	14.925373134328357	S	NA	MHS598	virus_OG
4QD4X|Virus	24	61.296035342956166	S	NA	MHS598	virus_OG
4QD62|Virus	4	17.543859649122805	S	NA	MHS598	virus_OG
4QE7B|Virus	901	568.3722235686485	S	metallocarboxypeptidase activity	MHS598	virus_OG
4QEKH|Virus	39	82.27848101265823	S	Virus coat protein (TMV like)	MHS598	virus_OG
4QFB2|Virus	14	66.76521310667653	S	NA	MHS598	virus_OG
4QFGF|Virus	2	10.1010101010101	S	Protein of unknown function (DUF1024)	MHS598	virus_OG
4QFIF|Virus	69	247.31182795698922	S	NA	MHS598	virus_OG
4QFVV|Virus	7	10.51051051051051	S	Pfam:HNHc_6	MHS598	virus_OG
4QFWR|Virus	26	103.87850631753071	S	NA	MHS598	virus_OG
4QFXF|Virus	10	39.21568627450981	L	Helix-turn-helix domain	MHS598	virus_OG
4QG7H|Virus	8	11.204481792717088	S	Pfam:PemK_toxin	MHS598	virus_OG
4QGYH|Virus	329	1321.285140562249	S	NA	MHS598	virus_OG
4QH25|Virus	186	163.4908377163061	S	Phage terminase large subunit	MHS598	virus_OG
