pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_10732_CUR71518.1	765	58.8235	8
Achromobacter_xylosoxidans_cluster_15594_MJCOHLIB_05194	246	78.8618	2
Achromobacter_xylosoxidans_cluster_5614_CCH04972.1	213	60.0939	1
Achromobacter_xylosoxidans_cluster_6412_CUI35060.1	279	53.7634	1
C_tuberculostearicum|CP065972.1_cds_1201	582	98.7973	254
C_tuberculostearicum|CP065972.1_cds_322	1200	98.5833	387
C_tuberculostearicum|CP065972.1_cds_415	615	60.3252	27
C_tuberculostearicum|CP065972.1_cds_867	387	69.7674	7
C_tuberculostearicum|CP065972.1_cds_QQA98162.1_1132	1317	100.0000	531
C_tuberculostearicum|CP065972.1_cds_QQA98163.1_1133	963	100.0000	789
C_tuberculostearicum|CP065972.1_cds_QQA98164.1_1134	444	100.0000	487
C_tuberculostearicum|CP065972.1_cds_QQA98165.1_1135	384	100.0000	456
C_tuberculostearicum|CP065972.1_cds_QQA98166.1_1136	441	100.0000	437
C_tuberculostearicum|CP065972.1_cds_QQA98167.1_1137	2835	100.0000	8744
C_tuberculostearicum|CP065972.1_cds_QQA98168.1_1138	348	100.0000	1942
C_tuberculostearicum|CP065972.1_cds_QQA98169.1_1139	1017	100.0000	2000
C_tuberculostearicum|CP065972.1_cds_QQA98170.1_1140	540	98.5185	298
C_tuberculostearicum|CP065972.1_cds_QQA98171.1_1141	852	97.5352	199
C_tuberculostearicum|CP065972.1_cds_QQA98172.1_1142	330	94.8485	166
C_tuberculostearicum|CP065972.1_cds_QQA98173.1_1143	363	100.0000	256
C_tuberculostearicum|CP065972.1_cds_QQA98174.1_1144	1770	100.0000	1536
C_tuberculostearicum|CP065972.1_cds_QQA98175.1_1145	723	100.0000	276
C_tuberculostearicum|CP065972.1_cds_QQA98176.1_1146	1314	99.9239	489
C_tuberculostearicum|CP065972.1_cds_QQA98177.1_1147	753	100.0000	224
C_tuberculostearicum|CP065972.1_cds_QQA98178.1_1148	900	98.3333	826
C_tuberculostearicum|CP065972.1_cds_QQA98179.1_1149	744	98.7903	78
C_tuberculostearicum|CP065972.1_cds_QQA98180.1_1150	1185	71.8143	161
C_tuberculostearicum|CP065972.1_cds_QQA98181.1_1151	822	100.0000	350
C_tuberculostearicum|CP065972.1_cds_QQA98182.1_1152	1356	99.4100	227
C_tuberculostearicum|CP065972.1_cds_QQA98183.1_1153	1497	100.0000	6464
C_tuberculostearicum|CP065972.1_cds_QQA98184.1_1154	1029	99.9028	153
C_tuberculostearicum|CP065972.1_cds_QQA98185.1_1155	1404	98.5755	320
C_tuberculostearicum|CP065972.1_cds_QQA98186.1_1156	393	100.0000	6337
C_tuberculostearicum|CP065972.1_cds_QQA98187.1_1157	399	100.0000	8428
C_tuberculostearicum|CP065972.1_cds_QQA98188.1_1158	870	99.5402	577
C_tuberculostearicum|CP065972.1_cds_QQA98189.1_1159	1854	99.8921	1147
C_tuberculostearicum|CP065972.1_cds_QQA98190.1_1160	1164	100.0000	1677
C_tuberculostearicum|CP065972.1_cds_QQA98191.1_1161	1209	92.8040	547
C_tuberculostearicum|CP065972.1_cds_QQA98192.1_1162	1161	99.3109	624
C_tuberculostearicum|CP065972.1_cds_QQA98193.1_1163	507	100.0000	1638
C_tuberculostearicum|CP065972.1_cds_QQA98194.1_1164	1593	99.9372	640
C_tuberculostearicum|CP065972.1_cds_QQA98195.1_1165	831	100.0000	316
C_tuberculostearicum|CP065972.1_cds_QQA98196.1_1166	1125	99.7333	947
C_tuberculostearicum|CP065972.1_cds_QQA98197.1_1167	408	100.0000	85
