pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_10170_CUJ71354.1	378	75.3968	2
Achromobacter_xylosoxidans_cluster_10537_QKI76808.1	159	94.3396	2
Achromobacter_xylosoxidans_cluster_10557_QKI76828.1	453	66.2252	4
Achromobacter_xylosoxidans_cluster_10559_QKI76831.1	300	50.0000	1
Achromobacter_xylosoxidans_cluster_10731_CUR79325.1	2916	55.3498	29
Achromobacter_xylosoxidans_cluster_10785_CUR71525.1	1098	58.4699	19
Achromobacter_xylosoxidans_cluster_12276_CUJ76142.1	510	70.5882	5
Achromobacter_xylosoxidans_cluster_17638_CUK23679.1	927	58.5761	5
Achromobacter_xylosoxidans_cluster_5614_CUI35011.1	252	57.9365	2
Achromobacter_xylosoxidans_cluster_5808_CCH04894.1	387	68.9922	6
Achromobacter_xylosoxidans_cluster_6175_KOQ31203.1	219	55.2511	2
Achromobacter_xylosoxidans_cluster_6182_KOQ31210.1	450	66.6667	4
Achromobacter_xylosoxidans_cluster_6246_KOQ31212.1	252	61.1111	2
Achromobacter_xylosoxidans_cluster_9059_OFL37599.1	231	64.9351	3
Achromobacter_xylosoxidans_cluster_9455_QKI76762.1	423	65.4846	2
C_tuberculostearicum|CP065972.1_cds_2045	308	64.9351	11
C_tuberculostearicum|CP065972.1_cds_322	1200	88.0833	102
C_tuberculostearicum|CP065972.1_cds_QQA98162.1_1132	1317	99.6203	141
C_tuberculostearicum|CP065972.1_cds_QQA98163.1_1133	963	95.9502	164
C_tuberculostearicum|CP065972.1_cds_QQA98164.1_1134	444	100.0000	84
C_tuberculostearicum|CP065972.1_cds_QQA98165.1_1135	384	100.0000	91
C_tuberculostearicum|CP065972.1_cds_QQA98166.1_1136	441	100.0000	96
C_tuberculostearicum|CP065972.1_cds_QQA98167.1_1137	2835	100.0000	2689
C_tuberculostearicum|CP065972.1_cds_QQA98168.1_1138	348	99.7126	473
C_tuberculostearicum|CP065972.1_cds_QQA98169.1_1139	1017	100.0000	443
C_tuberculostearicum|CP065972.1_cds_QQA98170.1_1140	540	97.5926	52
C_tuberculostearicum|CP065972.1_cds_QQA98171.1_1141	852	92.3709	54
C_tuberculostearicum|CP065972.1_cds_QQA98172.1_1142	330	95.4545	14
C_tuberculostearicum|CP065972.1_cds_QQA98173.1_1143	363	99.4490	62
C_tuberculostearicum|CP065972.1_cds_QQA98174.1_1144	1770	94.3503	542
C_tuberculostearicum|CP065972.1_cds_QQA98175.1_1145	723	79.1148	59
C_tuberculostearicum|CP065972.1_cds_QQA98176.1_1146	1314	99.8478	98
C_tuberculostearicum|CP065972.1_cds_QQA98177.1_1147	753	85.5246	16
C_tuberculostearicum|CP065972.1_cds_QQA98178.1_1148	900	95.7778	35
C_tuberculostearicum|CP065972.1_cds_QQA98180.1_1150	1185	74.2616	20
C_tuberculostearicum|CP065972.1_cds_QQA98181.1_1151	822	84.6715	53
C_tuberculostearicum|CP065972.1_cds_QQA98182.1_1152	1356	95.7227	85
C_tuberculostearicum|CP065972.1_cds_QQA98183.1_1153	1497	100.0000	2080
C_tuberculostearicum|CP065972.1_cds_QQA98184.1_1154	1029	96.8902	79
C_tuberculostearicum|CP065972.1_cds_QQA98185.1_1155	1404	99.7863	130
C_tuberculostearicum|CP065972.1_cds_QQA98186.1_1156	393	100.0000	2035
C_tuberculostearicum|CP065972.1_cds_QQA98187.1_1157	399	96.2406	2650
C_tuberculostearicum|CP065972.1_cds_QQA98188.1_1158	870	99.8851	184
C_tuberculostearicum|CP065972.1_cds_QQA98189.1_1159	1854	99.5685	249
C_tuberculostearicum|CP065972.1_cds_QQA98190.1_1160	1164	100.0000	721
C_tuberculostearicum|CP065972.1_cds_QQA98191.1_1161	1209	91.8941	163
C_tuberculostearicum|CP065972.1_cds_QQA98192.1_1162	1161	99.7416	150
C_tuberculostearicum|CP065972.1_cds_QQA98193.1_1163	507	99.6055	260
C_tuberculostearicum|CP065972.1_cds_QQA98194.1_1164	1593	98.5562	108
C_tuberculostearicum|CP065972.1_cds_QQA98195.1_1165	831	99.6390	71
C_tuberculostearicum|CP065972.1_cds_QQA98196.1_1166	1125	96.8889	386
C_tuberculostearicum|CP065972.1_cds_QQA98197.1_1167	408	93.8725	26
C_tuberculostearicum|CP065972.1_cds_QQA98198.1_1168	879	99.4312	348
C_tuberculostearicum|CP065972.1_cds_QQA98199.1_1169	558	99.8208	167
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	100.0000	1676
C_tuberculostearicum|CP065972.1_cds_QQA98201.1_1172	834	100.0000	1860
C_tuberculostearicum|CP065972.1_cds_QQA98202.1_1174	918	87.3638	49
