pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_16364_QKQ52270.1	252	55.9524	6
Achromobacter_xylosoxidans_cluster_6639_CUJ72364.1	288	53.1250	2
Achromobacter_xylosoxidans_cluster_7869_PIIJEKGN_03348	270	55.5556	2
Achromobacter_xylosoxidans_cluster_8282_CKI20709.1	237	59.4937	3
Achromobacter_xylosoxidans_cluster_8706_CUJ52457.1	246	60.9756	1
C_tuberculostearicum|CP065972.1_cds_1201	582	74.3986	17
C_tuberculostearicum|CP065972.1_cds_QQA98167.1_1137	2835	85.8201	317
C_tuberculostearicum|CP065972.1_cds_QQA98168.1_1138	348	87.3563	174
C_tuberculostearicum|CP065972.1_cds_QQA98169.1_1139	1017	71.1898	63
C_tuberculostearicum|CP065972.1_cds_QQA98181.1_1151	822	52.5547	15
C_tuberculostearicum|CP065972.1_cds_QQA98183.1_1153	1497	89.2452	172
C_tuberculostearicum|CP065972.1_cds_QQA98187.1_1157	399	55.8897	8
C_tuberculostearicum|CP065972.1_cds_QQA98188.1_1158	870	56.2069	43
C_tuberculostearicum|CP065972.1_cds_QQA98190.1_1160	1164	90.5498	80
C_tuberculostearicum|CP065972.1_cds_QQA98193.1_1163	507	84.2209	46
C_tuberculostearicum|CP065972.1_cds_QQA98199.1_1169	558	93.7276	33
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	99.8770	155
C_tuberculostearicum|CP065972.1_cds_QQA98201.1_1172	834	100.0000	209
C_tuberculostearicum|CP065972.1_cds_QQA98206.1_1178	306	86.6013	31
C_tuberculostearicum|CP065972.1_cds_QQA98210.1_1182	345	93.0435	59
C_tuberculostearicum|CP065972.1_cds_QQA98215.1_1188	1344	51.7857	54
C_tuberculostearicum|CP065972.1_cds_QQA98225.1_1202	516	100.0000	173
C_tuberculostearicum|CP065972.1_cds_QQA98229.1_1206	339	78.7611	3
C_tuberculostearicum|CP065972.1_cds_QQA98234.1_1211	477	89.7275	23
C_tuberculostearicum|CP065972.1_cds_QQA98245.1_1222	1347	54.0460	43
C_tuberculostearicum|CP065972.1_cds_QQA98252.1_1230	891	93.3782	74
C_tuberculostearicum|CP065972.1_cds_QQA98267.1_1247	780	52.4359	15
C_tuberculostearicum|CP065972.1_cds_QQA98278.1_1259	1191	52.0571	25
C_tuberculostearicum|CP065972.1_cds_QQA98279.1_1260	3573	51.2175	78
C_tuberculostearicum|CP065972.1_cds_QQA98283.1_1265	927	52.4272	23
C_tuberculostearicum|CP065972.1_cds_QQA98284.1_1267	942	66.1359	23
C_tuberculostearicum|CP065972.1_cds_QQA98285.1_1268	651	79.2627	21
C_tuberculostearicum|CP065972.1_cds_QQA98291.1_1274	3171	59.2558	108
C_tuberculostearicum|CP065972.1_cds_QQA98294.1_1277	1176	93.3673	165
C_tuberculostearicum|CP065972.1_cds_QQA98296.1_1279	453	75.7174	11
C_tuberculostearicum|CP065972.1_cds_QQA98310.1_1294	435	98.6207	88
C_tuberculostearicum|CP065972.1_cds_QQA98324.1_1310	630	70.7937	28
C_tuberculostearicum|CP065972.1_cds_QQA98325.1_1311	1623	87.2458	271
C_tuberculostearicum|CP065972.1_cds_QQA98326.1_1312	1221	98.0344	238
C_tuberculostearicum|CP065972.1_cds_QQA98327.1_1313	888	98.3108	94
C_tuberculostearicum|CP065972.1_cds_QQA98328.1_1314	585	90.4274	117
C_tuberculostearicum|CP065972.1_cds_QQA98329.1_1315	432	66.2037	37
C_tuberculostearicum|CP065972.1_cds_QQA98330.1_1316	1074	93.4823	484
C_tuberculostearicum|CP065972.1_cds_QQA98332.1_1318	345	87.2464	50
C_tuberculostearicum|CP065972.1_cds_QQA98342.1_1328	1113	57.6819	14
C_tuberculostearicum|CP065972.1_cds_QQA98343.1_1329	393	52.9262	3
C_tuberculostearicum|CP065972.1_cds_QQA98345.1_1332	786	50.2545	18
C_tuberculostearicum|CP065972.1_cds_QQA98346.1_1333	474	89.0295	18
C_tuberculostearicum|CP065972.1_cds_QQA98347.1_1334	1434	73.9888	59
C_tuberculostearicum|CP065972.1_cds_QQA98349.1_1336	972	55.0412	12
C_tuberculostearicum|CP065972.1_cds_QQA98363.1_1351	1737	65.2274	77
C_tuberculostearicum|CP065972.1_cds_QQA98368.1_1356	717	55.0907	10
C_tuberculostearicum|CP065972.1_cds_QQA98374.1_1362	399	78.9474	32
C_tuberculostearicum|CP065972.1_cds_QQA98375.1_1363	2748	69.6870	329
C_tuberculostearicum|CP065972.1_cds_QQA98378.1_1366	786	52.1628	14
C_tuberculostearicum|CP065972.1_cds_QQA98379.1_1367	414	77.2947	161
C_tuberculostearicum|CP065972.1_cds_QQA98381.1_1369	1680	71.6071	89
C_tuberculostearicum|CP065972.1_cds_QQA98382.1_1370	1089	64.8301	55
C_tuberculostearicum|CP065972.1_cds_QQA98392.1_1381	420	97.1429	49
C_tuberculostearicum|CP065972.1_cds_QQA98393.1_1382	420	96.1905	78
C_tuberculostearicum|CP065972.1_cds_QQA98431.1_1426	282	69.1489	12
C_tuberculostearicum|CP065972.1_cds_QQA98435.1_1430	1293	53.8283	24
C_tuberculostearicum|CP065972.1_cds_QQA98438.1_1433	441	62.5850	15
C_tuberculostearicum|CP065972.1_cds_QQA98440.1_1435	1380	94.2029	241
C_tuberculostearicum|CP065972.1_cds_QQA98442.1_1437	420	62.1429	5
C_tuberculostearicum|CP065972.1_cds_QQA98443.1_1438	756	79.8942	29
C_tuberculostearicum|CP065972.1_cds_QQA98445.1_1440	1038	53.4682	18
C_tuberculostearicum|CP065972.1_cds_QQA98448.1_1443	981	74.7197	27
C_tuberculostearicum|CP065972.1_cds_QQA98450.1_1445	1155	55.3247	28
C_tuberculostearicum|CP065972.1_cds_QQA98453.1_1448	1395	55.9857	19
C_tuberculostearicum|CP065972.1_cds_QQA98457.1_1452	681	92.6579	74
C_tuberculostearicum|CP065972.1_cds_QQA98460.1_1455	240	62.5000	2
C_tuberculostearicum|CP065972.1_cds_QQA98464.1_1459	549	54.8270	10
C_tuberculostearicum|CP065972.1_cds_QQA98468.1_1463	1020	61.0784	26
C_tuberculostearicum|CP065972.1_cds_QQA98473.1_1468	822	58.6375	15
C_tuberculostearicum|CP065972.1_cds_QQA98476.1_1471	543	69.9816	16
C_tuberculostearicum|CP065972.1_cds_QQA98480.1_1475	1212	76.1551	41
C_tuberculostearicum|CP065972.1_cds_QQA98489.1_1484	1851	69.5300	77
C_tuberculostearicum|CP065972.1_cds_QQA98491.1_1486	264	99.6212	67
C_tuberculostearicum|CP065972.1_cds_QQA98503.1_1499	1269	63.7510	33
C_tuberculostearicum|CP065972.1_cds_QQA98513.1_1509	279	96.4158	55
C_tuberculostearicum|CP065972.1_cds_QQA98514.1_1510	306	100.0000	311
C_tuberculostearicum|CP065972.1_cds_QQA98516.1_1513	1065	77.0892	46
C_tuberculostearicum|CP065972.1_cds_QQA98518.1_1515	411	80.7786	18
C_tuberculostearicum|CP065972.1_cds_QQA98522.1_1519	2721	52.6645	114
C_tuberculostearicum|CP065972.1_cds_QQA98525.1_1522	1296	62.8086	48
C_tuberculostearicum|CP065972.1_cds_QQA98527.1_1524	255	100.0000	155
C_tuberculostearicum|CP065972.1_cds_QQA98530.1_1528	624	61.6987	15
C_tuberculostearicum|CP065972.1_cds_QQA98531.1_1529	600	90.1667	128
C_tuberculostearicum|CP065972.1_cds_QQA98533.1_1531	468	59.4017	12
C_tuberculostearicum|CP065972.1_cds_QQA98534.1_1532	2196	93.8525	174
C_tuberculostearicum|CP065972.1_cds_QQA98535.1_1533	1026	100.0000	176
C_tuberculostearicum|CP065972.1_cds_QQA98536.1_1535	582	74.0550	20
C_tuberculostearicum|CP065972.1_cds_QQA98537.1_1536	1359	92.5681	430
C_tuberculostearicum|CP065972.1_cds_QQA98542.1_1541	474	86.0759	23
C_tuberculostearicum|CP065972.1_cds_QQA98544.1_1543	624	72.7564	25
C_tuberculostearicum|CP065972.1_cds_QQA98559.1_1558	417	91.1271	36
C_tuberculostearicum|CP065972.1_cds_QQA98560.1_1559	1671	99.8803	292
C_tuberculostearicum|CP065972.1_cds_QQA98566.1_1565	648	79.3210	18
C_tuberculostearicum|CP065972.1_cds_QQA98568.1_1567	1230	84.5528	110
C_tuberculostearicum|CP065972.1_cds_QQA98569.1_1568	762	75.0656	62
C_tuberculostearicum|CP065972.1_cds_QQA98570.1_1569	1056	61.1742	25
C_tuberculostearicum|CP065972.1_cds_QQA98571.1_1570	1164	87.4570	94
C_tuberculostearicum|CP065972.1_cds_QQA98572.1_1571	1278	57.0423	38
C_tuberculostearicum|CP065972.1_cds_QQA98573.1_1572	279	98.2079	10
C_tuberculostearicum|CP065972.1_cds_QQA98574.1_1573	468	83.9744	14
C_tuberculostearicum|CP065972.1_cds_QQA98580.1_1579	1149	53.3507	28
C_tuberculostearicum|CP065972.1_cds_QQA98582.1_1581	870	90.1149	223
C_tuberculostearicum|CP065972.1_cds_QQA98583.1_1582	252	99.2063	46
C_tuberculostearicum|CP065972.1_cds_QQA98584.1_1583	2088	97.1264	488
C_tuberculostearicum|CP065972.1_cds_QQA98586.1_1586	432	65.5093	18
