pangene	length	percent_cov	unpaired_read_count
C_tuberculostearicum|CP065972.1_cds_QQA98186.1_1156	393	70.9924	21
C_tuberculostearicum|CP065972.1_cds_QQA98267.1_1247	780	54.7436	32
C_tuberculostearicum|CP065972.1_cds_QQA98513.1_1509	279	53.7634	26
C_tuberculostearicum|CP065972.1_cds_QQA98531.1_1529	600	50.0000	22
C_tuberculostearicum|CP065972.1_cds_QQA98583.1_1582	252	78.9683	2
C_tuberculostearicum|CP065972.1_cds_QQA98584.1_1583	2088	51.1494	156
C_tuberculostearicum|CP065972.1_cds_QQA98777.1_1785	177	99.4350	2
C_tuberculostearicum|CP065972.1_cds_QQA98863.1_1882	648	50.3086	5
C_tuberculostearicum|CP065972.1_cds_QQA99270.1_110	2130	53.4272	168
C_tuberculostearicum|CP065972.1_cds_QQA99271.1_111	1191	91.1839	64
C_tuberculostearicum|CP065972.1_cds_QQA99278.1_118	480	55.6250	38
C_tuberculostearicum|CP065972.1_cds_QQA99279.1_119	306	66.0131	106
C_tuberculostearicum|CP065972.1_cds_QQA99286.1_126	744	75.5376	90
C_tuberculostearicum|CP065972.1_cds_QQA99300.1_141	315	78.0952	10
C_tuberculostearicum|CP065972.1_cds_QQA99318.1_160	264	73.1061	26
C_tuberculostearicum|CP065972.1_cds_QQA99320.1_162	405	66.4198	2
C_tuberculostearicum|CP065972.1_cds_QQA99356.1_203	573	52.3560	7
C_tuberculostearicum|CP065972.1_cds_QQA99361.1_208	372	80.1075	2
C_tuberculostearicum|CP065972.1_cds_QQA99503.1_364	645	51.0078	33
C_tuberculostearicum|CP065972.1_cds_QQA99604.1_476	165	86.6667	1
C_tuberculostearicum|CP065972.1_cds_QQA99606.1_478	270	54.8148	17
C_tuberculostearicum|CP065972.1_cds_QQA99637.1_510	324	68.8272	2
C_tuberculostearicum|CP065972.1_cds_QQA99787.1_676	621	70.6924	6
C_tuberculostearicum|CP065972.1_cds_QQA99908.1_806	453	54.0839	29
C_tuberculostearicum|CP065972.1_cds_QQA99909.1_807	441	52.1542	16
C_tuberculostearicum|CP065972.1_cds_QQA99918.1_817	453	58.0574	48
C_tuberculostearicum|CP065972.1_cds_QQA99934.1_833	264	92.4242	168
C_tuberculostearicum|CP065972.1_cds_QQB00040.1_951	738	60.2981	73
C_tuberculostearicum|CP065972.1_cds_QQB00085.1_1000	564	56.7376	15
C_tuberculostearicum|CP068156.1_cds_QQU80775.1_1108	8052	72.7273	211
C_tuberculostearicum|CP068156.1_cds_QQU82835.1_1097	501	52.8942	7
C_tuberculostearicum|CP068156.1_cds_QQU82974.1_724	180	56.6667	1
C_ureicelerivorans|CP009215.1_cds_AIL96072.1_147	750	62.8000	29
