pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_14672_OMG88262.1	219	68.4932	1
Achromobacter_xylosoxidans_cluster_6175_KOQ31203.1	219	68.4932	48
Achromobacter_xylosoxidans_cluster_6639_CUI64449.1	273	54.9451	1
Achromobacter_xylosoxidans_cluster_6639_CUJ72364.1	288	52.0833	65
Achromobacter_xylosoxidans_cluster_6639_OFL36347.1	285	52.6316	1
C_tuberculostearicum|CP065972.1_cds_QQA99318.1_160	264	62.5000	80
C_tuberculostearicum|CP065972.1_cds_QQA99934.1_833	264	96.9697	113
C_ureicelerivorans|CP009215.1_cds_AIL96002.1_77	216	63.4259	1
C_ureicelerivorans|CP009215.1_cds_AIL96155.1_231	429	66.6667	107
C_ureicelerivorans|CP009215.1_cds_AIL96180.1_256	240	60.0000	85
C_ureicelerivorans|CP009215.1_cds_AIL96514.1_590	249	60.2410	27
C_ureicelerivorans|CP009215.1_cds_AIL96752.1_829	303	72.2772	60
C_ureicelerivorans|CP009215.1_cds_AIL97076.1_1153	525	57.1429	2
C_ureicelerivorans|CP009215.1_cds_AIL97237.1_1314	435	73.5632	138
Cutibacterium_acnes_cluster_1057_EFS87009.1	339	84.0708	137
Cutibacterium_acnes_cluster_1059_ADD99325.1	276	54.3478	1
Cutibacterium_acnes_cluster_1144_AAT81898.1	801	61.5481	56
Cutibacterium_acnes_cluster_1162_AAT83577.1	369	98.6450	38
Cutibacterium_acnes_cluster_1163_AAT83579.1	234	91.0256	99
Cutibacterium_acnes_cluster_1173_AAT83544.1	618	93.3657	104
Cutibacterium_acnes_cluster_1182_AAT83574.1	186	80.6452	29
Cutibacterium_acnes_cluster_1204_ADD99699.1	669	56.9507	90
Cutibacterium_acnes_cluster_1314_AAT83557.1	222	64.8649	1
Cutibacterium_acnes_cluster_1601_AAT83751.1	1143	56.0805	213
Cutibacterium_acnes_cluster_1602_ADE00837.1	756	56.3492	31
Cutibacterium_acnes_cluster_1602_EGR96193.1	849	50.2945	75
Cutibacterium_acnes_cluster_1685_ADE01061.1	249	59.4378	24
Cutibacterium_acnes_cluster_1761_EFS88227.1	180	63.8889	10
Cutibacterium_acnes_cluster_1784_ADE00903.1	213	59.6244	20
Cutibacterium_acnes_cluster_1784_EFS46369.1	174	72.9885	21
Cutibacterium_acnes_cluster_1811_BBK85407.1	582	72.6804	21
Cutibacterium_acnes_cluster_1811_EFT51167.1	1052	50.2852	31
Cutibacterium_acnes_cluster_1921_EFT04178.1	237	64.5570	77
Cutibacterium_acnes_cluster_1921_PEN30050.1	237	68.3544	44
Cutibacterium_acnes_cluster_1979_EFS80215.1	144	88.1944	16
Cutibacterium_acnes_cluster_2009_RKI31982.1	186	80.6452	31
Cutibacterium_acnes_cluster_2140_ADE01021.1	330	61.5152	69
Cutibacterium_acnes_cluster_2275_EFT04109.1	294	51.0204	56
Cutibacterium_acnes_cluster_248_EFS87955.1	486	61.7284	68
Cutibacterium_acnes_cluster_255_EFT03620.1	258	51.1628	25
Cutibacterium_acnes_cluster_257_AAT83924.1	819	64.7131	130
Cutibacterium_acnes_cluster_257_AEE73420.1	684	70.6140	29
Cutibacterium_acnes_cluster_3018_EFS36204.1	318	50.6289	24
Cutibacterium_acnes_cluster_3085_ADD98944.1	153	98.6928	2
Cutibacterium_acnes_cluster_4011_EFS82636.1	267	56.1798	11
Cutibacterium_acnes_cluster_4011_EFT03734.1	318	84.2767	23
Cutibacterium_acnes_cluster_4083_EFS86896.1	228	66.2281	60
Cutibacterium_acnes_cluster_4121_EFT04611.1	294	51.0204	13
Cutibacterium_acnes_cluster_4149_AEH29015.1	174	67.8161	25
Cutibacterium_acnes_cluster_4284_EIA11626.1	1941	54.2504	217
Cutibacterium_acnes_cluster_4398_EFS94335.1	195	76.9231	1
Cutibacterium_acnes_cluster_450_AAT83858.1	669	63.6771	35
Cutibacterium_acnes_cluster_450_ADE00052.1	540	55.3704	37
Cutibacterium_acnes_cluster_450_REL40409.1	753	56.9721	40
Cutibacterium_acnes_cluster_4608_EFS88373.1	147	89.7959	6
Cutibacterium_acnes_cluster_4708_EFS90190.1	342	55.8480	56
Cutibacterium_acnes_cluster_4746_EFS41010.1	192	76.0417	1
Cutibacterium_acnes_cluster_5031_AEE73268.1	255	59.2157	39
Cutibacterium_acnes_cluster_5207_EFS50040.1	147	87.0748	56
Cutibacterium_acnes_cluster_529_AAT82239.1	366	99.4536	633
Cutibacterium_acnes_cluster_529_EFS85942.1	438	68.9498	4
Cutibacterium_acnes_cluster_5313_AAT82409.1	552	56.3406	2371
Cutibacterium_acnes_cluster_5343_EFT11008.1	153	80.3922	1
Cutibacterium_acnes_cluster_5487_CCALPCNH_00164	222	66.2162	2
Cutibacterium_acnes_cluster_551_AAT82493.1	459	82.3529	347
Cutibacterium_acnes_cluster_570_AAT82653.1	267	50.1873	46
Cutibacterium_acnes_cluster_57_EFS55014.1	237	59.0717	25
Cutibacterium_acnes_cluster_580_AAT82735.1	246	54.4715	72
Cutibacterium_acnes_cluster_6247_EFS81528.1	237	89.4515	29
Cutibacterium_acnes_cluster_6274_EFS78058.1	243	54.3210	90
Cutibacterium_acnes_cluster_6278_EFS75652.1	1203	51.1222	258
Cutibacterium_acnes_cluster_6279_EFT69652.1	135	50.3704	1
Cutibacterium_acnes_cluster_6335_EFS66276.1	222	67.5676	42
Cutibacterium_acnes_cluster_6340_EFS65052.1	150	94.0000	128
Cutibacterium_acnes_cluster_6451_EGF68810.1	663	58.2202	7
Cutibacterium_acnes_cluster_6495_EFT65461.1	147	63.9456	14
Cutibacterium_acnes_cluster_6545_EFS35540.1	231	64.9351	13
Cutibacterium_acnes_cluster_6656_AEE71880.1	294	98.2993	1546
Cutibacterium_acnes_cluster_6666_AEE73064.1	552	66.3043	42
Cutibacterium_acnes_cluster_66_EFS94944.1	399	73.4336	41
Cutibacterium_acnes_cluster_66_KEY34431.1	531	55.1789	47
Cutibacterium_acnes_cluster_6738_CCALPCNH_01980	225	67.1111	1
Cutibacterium_acnes_cluster_6747_ESK59495.1	180	95.5556	414
Cutibacterium_acnes_cluster_744_EFS87178.1	1035	50.3382	115
Cutibacterium_acnes_cluster_768_AAT82761.1	276	59.0580	2
Cutibacterium_acnes_cluster_801_AAT82783.1	939	69.0096	252
Cutibacterium_acnes_cluster_818_AAT83580.1	420	56.6667	2
Cutibacterium_acnes_cluster_830_AAT83106.1	687	52.2562	96
Cutibacterium_acnes_cluster_867_AAT82584.1	270	55.5556	1
Cutibacterium_acnes_cluster_874_AAT83841.1	531	99.8117	581
Cutibacterium_acnes_cluster_933_AAT83618.1	171	83.0409	1
Cutibacterium_acnes_cluster_941_AAT82770.1	201	78.6070	124
Staphylococcus_aureus_cluster_10130_MRW79083.1	213	89.2019	535
Staphylococcus_aureus_cluster_1033_AGU62855.1	153	95.4248	65
Staphylococcus_aureus_cluster_1054_CAI80187.1	1185	52.2363	83
Staphylococcus_aureus_cluster_10573_PKJLKLEG_00415	195	83.5897	115
Staphylococcus_aureus_cluster_1072_CAI80947.1	201	57.2139	1
Staphylococcus_aureus_cluster_1096_CAI81961.1	453	52.3179	93
Staphylococcus_aureus_cluster_1224_AUG73909.1	399	62.9073	38
Staphylococcus_aureus_cluster_1227_AGU61662.1	204	90.1961	118
Staphylococcus_aureus_cluster_1227_CAI81136.1	177	86.4407	25
Staphylococcus_aureus_cluster_1319_CAI80217.1	168	91.6667	28
Staphylococcus_aureus_cluster_1555_AFR74586.1	372	56.4516	14
Staphylococcus_aureus_cluster_1576_CAQ49591.1	228	65.7895	48
Staphylococcus_aureus_cluster_1642_CAI80437.1	201	74.6269	1
Staphylococcus_aureus_cluster_1961_AFR72443.1	261	66.2835	87
Staphylococcus_aureus_cluster_196_AUG74542.1	186	73.1183	9
Staphylococcus_aureus_cluster_196_CAI81803.1	210	100.0000	27
Staphylococcus_aureus_cluster_2078_NDP99532.1	234	52.5641	7
Staphylococcus_aureus_cluster_2531_QCA26665.1	159	93.7107	1
Staphylococcus_aureus_cluster_2_CAI81800.1	318	83.6478	81
Staphylococcus_aureus_cluster_336_AGU61732.1	300	50.0000	1
Staphylococcus_aureus_cluster_34_CAI81785.1	369	69.9187	70
Staphylococcus_aureus_cluster_45_CAI81802.1	264	79.9242	2
Staphylococcus_aureus_cluster_4_CAI81789.1	219	68.4932	2
Staphylococcus_aureus_cluster_55_CAI81024.1	273	73.9927	88
Staphylococcus_aureus_cluster_645_BAF66771.1	432	86.3426	131
Staphylococcus_aureus_cluster_707_CAI81799.1	540	54.4444	84
Staphylococcus_aureus_cluster_803_CAI81804.1	435	57.7011	100
Staphylococcus_aureus_cluster_829_ADQ76947.1	600	50.0000	63
Staphylococcus_aureus_cluster_8850_ABQ50512.1	633	52.6066	4
Staphylococcus_aureus_cluster_8851_ABQ50513.1	552	61.0507	6
Staphylococcus_aureus_cluster_9420_ALS84359.1	384	64.8438	2
Staphylococcus_capitis_cluster_100_EEE49439.1	249	63.0522	2
Staphylococcus_capitis_cluster_1016_EEE48926.1	234	64.1026	1
Staphylococcus_capitis_cluster_1017_EEE50336.1	513	69.7856	8
Staphylococcus_capitis_cluster_1023_EEE48503.1	909	54.0154	6
Staphylococcus_capitis_cluster_105_PTH45749.1	191	78.5340	1
Staphylococcus_capitis_cluster_1068_EEE49680.1	1245	55.9036	5
Staphylococcus_capitis_cluster_1076_EEE50096.1	261	70.1149	2
Staphylococcus_capitis_cluster_1077_EEE48781.1	405	54.3210	2
Staphylococcus_capitis_cluster_1090_EEE48864.1	1848	55.6277	10
Staphylococcus_capitis_cluster_1163_EEE48823.1	1125	50.5778	6
Staphylococcus_capitis_cluster_1180_EFS16831.1	726	65.8402	6
Staphylococcus_capitis_cluster_1182_EGS39291.1	894	66.7785	8
Staphylococcus_capitis_cluster_1353_EEE49543.1	1179	52.5021	9
Staphylococcus_capitis_cluster_1369_EEE49842.1	261	59.3870	3
Staphylococcus_capitis_cluster_1371_EEE50313.1	702	61.1111	7
Staphylococcus_capitis_cluster_1410_EEE48671.1	501	59.8802	2
Staphylococcus_capitis_cluster_1434_EEE49980.1	201	81.0945	2
Staphylococcus_capitis_cluster_1618_CQD30516.1	213	70.4225	1
Staphylococcus_capitis_cluster_1871_EEE48973.1	135	89.6296	2
Staphylococcus_capitis_cluster_2071_JHOKHAPC_01935	171	93.5673	2
Staphylococcus_capitis_cluster_2124_EEE48297.1	1497	73.1463	13
Staphylococcus_capitis_cluster_213_CQD28071.1	300	50.0000	1
Staphylococcus_capitis_cluster_245_EFS17230.1	558	69.3548	3
Staphylococcus_capitis_cluster_328_EEE49297.1	255	54.5098	1
Staphylococcus_capitis_cluster_3825_PAK62780.1	210	65.2381	1
Staphylococcus_capitis_cluster_3828_PBOHIFGO_00138	1500	63.8000	13
Staphylococcus_capitis_cluster_3830_PBOHIFGO_00140	705	60.1418	3
Staphylococcus_capitis_cluster_453_EEE50114.1	219	88.1279	4
Staphylococcus_capitis_cluster_455_EEE50147.1	402	51.7413	4
Staphylococcus_capitis_cluster_458_EEE50202.1	282	65.6028	2
Staphylococcus_capitis_cluster_492_EEE50110.1	501	71.8563	7
Staphylococcus_capitis_cluster_5112_PTH17135.1	255	77.6471	4
Staphylococcus_capitis_cluster_527_PNY89260.1	399	68.1704	2
Staphylococcus_capitis_cluster_550_EEE50291.1	384	62.5000	2
Staphylococcus_capitis_cluster_560_EEE49660.1	471	89.1720	7
Staphylococcus_capitis_cluster_568_EEE48647.1	201	63.1841	2
Staphylococcus_capitis_cluster_5711_LKDGHIDE_01385	249	60.2410	1
Staphylococcus_capitis_cluster_573_EEE50416.1	369	84.5528	6
Staphylococcus_capitis_cluster_576_EEE50365.1	390	73.0769	62
Staphylococcus_capitis_cluster_5823_PAK56045.1	285	52.6316	9
Staphylococcus_capitis_cluster_5825_PAK56044.1	492	98.3740	186
Staphylococcus_capitis_cluster_5828_PAK56038.1	270	100.0000	433
Staphylococcus_capitis_cluster_583_EEE48637.1	1026	67.8363	5
Staphylococcus_capitis_cluster_585_EEE50092.1	654	63.7615	7
Staphylococcus_capitis_cluster_5994_PTG25119.1	270	61.4815	3
Staphylococcus_capitis_cluster_603_EEE49764.1	1011	58.3581	5
Staphylococcus_capitis_cluster_604_EEE48619.1	528	83.5227	4
Staphylococcus_capitis_cluster_624_OAO28034.1	366	95.3552	3
Staphylococcus_capitis_cluster_626_EEE50288.1	1293	60.0928	7
Staphylococcus_capitis_cluster_662_EFS15959.1	438	51.1416	2
Staphylococcus_capitis_cluster_668_BAW90188.1	354	67.5141	2
Staphylococcus_capitis_cluster_669_EEE50331.1	624	77.8846	25
Staphylococcus_capitis_cluster_674_EFS17326.1	351	52.1368	2
Staphylococcus_capitis_cluster_708_EEE48773.1	1428	55.9524	9
Staphylococcus_capitis_cluster_726_EEE48478.1	723	58.6445	3
Staphylococcus_capitis_cluster_732_EEE50388.1	834	78.0576	6
Staphylococcus_capitis_cluster_753_EEE48597.1	321	78.5047	4
Staphylococcus_capitis_cluster_7578_MBC3081218.1	276	58.3333	3
Staphylococcus_capitis_cluster_758_EEE48596.1	309	60.5178	3
Staphylococcus_capitis_cluster_842_EEE50016.1	1398	61.5880	8
Staphylococcus_capitis_cluster_845_EEE49970.1	762	77.4278	5
Staphylococcus_capitis_cluster_848_EEE50129.1	537	58.1006	3
Staphylococcus_capitis_cluster_877_EEE48887.1	1407	74.0583	10
Staphylococcus_capitis_cluster_887_EEE49301.1	369	56.6396	2
Staphylococcus_capitis_cluster_890_EEE50163.1	891	66.6667	50
Staphylococcus_capitis_cluster_902_EEE49667.1	321	58.2555	2
Staphylococcus_capitis_cluster_912_EEE49436.1	474	54.2194	2
Staphylococcus_capitis_cluster_946_EEE48476.1	543	62.4309	3
