pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_10120_CUJ38657.1	789	51.4575	44
Achromobacter_xylosoxidans_cluster_10731_CUR79325.1	2916	69.3759	283
Achromobacter_xylosoxidans_cluster_12365_CUJ38820.1	483	59.0062	42
Achromobacter_xylosoxidans_cluster_12463_CUJ54034.1	1068	61.6105	84
Achromobacter_xylosoxidans_cluster_12628_CUJ72348.1	600	50.0000	41
Achromobacter_xylosoxidans_cluster_17167_SQG70664.1	228	61.8421	16
Achromobacter_xylosoxidans_cluster_17638_CUK23679.1	927	57.6052	41
Achromobacter_xylosoxidans_cluster_5614_CUI35011.1	252	59.5238	8
Achromobacter_xylosoxidans_cluster_5673_CUJ49804.1	246	60.9756	2
Achromobacter_xylosoxidans_cluster_5673_CUJ50102.1	285	52.6316	3
Achromobacter_xylosoxidans_cluster_5703_CCH04931.1	399	67.4185	20
Achromobacter_xylosoxidans_cluster_5756_CUJ49394.1	576	55.0347	37
Achromobacter_xylosoxidans_cluster_6163_KOQ29154.1	372	76.3441	51
Achromobacter_xylosoxidans_cluster_6176_KOQ31204.1	867	58.2468	61
Achromobacter_xylosoxidans_cluster_6281_KOQ31213.1	393	76.3359	34
Achromobacter_xylosoxidans_cluster_6317_CUJ74167.1	270	54.0741	1
Achromobacter_xylosoxidans_cluster_6317_KOQ28965.1	270	53.3333	6
Achromobacter_xylosoxidans_cluster_6862_CCH04960.1	285	52.6316	5
Achromobacter_xylosoxidans_cluster_6862_OFS40784.1	231	64.9351	7
Achromobacter_xylosoxidans_cluster_6922_KOQ23467.1	315	77.1429	14
Achromobacter_xylosoxidans_cluster_7458_CUJ13758.1	294	51.0204	7
Achromobacter_xylosoxidans_cluster_7782_OFS51491.1	315	61.5873	18
Achromobacter_xylosoxidans_cluster_8139_CUJ13606.1	753	56.3081	99
Achromobacter_xylosoxidans_cluster_8140_CUJ13624.1	708	73.5876	55
Achromobacter_xylosoxidans_cluster_8160_CUJ14103.1	1668	53.9568	147
Achromobacter_xylosoxidans_cluster_8332_KOQ52913.1	585	51.2821	9
Achromobacter_xylosoxidans_cluster_8386_CUJ47284.1	228	65.7895	10
Achromobacter_xylosoxidans_cluster_8493_CUJ86110.1	393	58.7786	25
Achromobacter_xylosoxidans_cluster_9210_CUJ81826.1	156	96.1538	13
Achromobacter_xylosoxidans_cluster_9252_PNL95164.1	1005	55.1244	74
C_tuberculostearicum|CP065972.1_cds_QQA98167.1_1137	2835	52.4868	243
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	75.6458	72
C_tuberculostearicum|CP065972.1_cds_QQA98201.1_1172	834	57.3141	86
C_tuberculostearicum|CP065972.1_cds_QQA98295.1_1278	294	53.7415	20
C_tuberculostearicum|CP065972.1_cds_QQA98329.1_1315	432	88.1944	45
C_tuberculostearicum|CP065972.1_cds_QQA98330.1_1316	1074	81.0056	124
C_tuberculostearicum|CP065972.1_cds_QQA98332.1_1318	345	71.3043	12
C_tuberculostearicum|CP065972.1_cds_QQA98373.1_1361	237	59.4937	2
C_tuberculostearicum|CP065972.1_cds_QQA98393.1_1382	420	60.2381	40
C_tuberculostearicum|CP065972.1_cds_QQA98491.1_1486	264	97.7273	59
C_tuberculostearicum|CP065972.1_cds_QQA98513.1_1509	279	71.6846	23
C_tuberculostearicum|CP065972.1_cds_QQA98514.1_1510	306	87.2549	73
C_tuberculostearicum|CP065972.1_cds_QQA98527.1_1524	255	84.7059	52
C_tuberculostearicum|CP065972.1_cds_QQA98537.1_1536	1359	82.7815	251
C_tuberculostearicum|CP065972.1_cds_QQA98582.1_1581	870	63.2184	114
C_tuberculostearicum|CP065972.1_cds_QQA98583.1_1582	252	74.6032	15
C_tuberculostearicum|CP065972.1_cds_QQA98584.1_1583	2088	56.2261	366
C_tuberculostearicum|CP065972.1_cds_QQA98588.1_1588	609	67.4877	62
C_tuberculostearicum|CP065972.1_cds_QQA98653.1_1658	243	53.9095	15
C_tuberculostearicum|CP065972.1_cds_QQA98690.1_1695	171	88.3041	6
C_tuberculostearicum|CP065972.1_cds_QQA98720.1_1725	459	61.0022	42
C_tuberculostearicum|CP065972.1_cds_QQA98756.1_1763	324	63.8889	15
C_tuberculostearicum|CP065972.1_cds_QQA98777.1_1785	177	62.1469	17
C_tuberculostearicum|CP065972.1_cds_QQA98804.1_1818	939	51.3312	66
C_tuberculostearicum|CP065972.1_cds_QQA98876.1_1896	609	66.8309	59
C_tuberculostearicum|CP065972.1_cds_QQA98877.1_1897	249	92.7711	18
C_tuberculostearicum|CP065972.1_cds_QQA98886.1_1907	201	86.0697	15
C_tuberculostearicum|CP065972.1_cds_QQA98891.1_1912	453	86.3135	60
C_tuberculostearicum|CP065972.1_cds_QQA98892.1_1913	549	85.2459	53
C_tuberculostearicum|CP065972.1_cds_QQA98893.1_1914	291	98.6254	26
C_tuberculostearicum|CP065972.1_cds_QQA98997.1_2029	453	73.5099	19
C_tuberculostearicum|CP065972.1_cds_QQA99138.1_2188	684	73.6842	49
C_tuberculostearicum|CP065972.1_cds_QQA99154.1_2206	204	73.5294	7
C_tuberculostearicum|CP065972.1_cds_QQA99199.1_34	189	79.3651	10
C_tuberculostearicum|CP065972.1_cds_QQA99202.1_37	243	97.9424	30
C_tuberculostearicum|CP065972.1_cds_QQA99224.1_61	828	50.7246	59
C_tuberculostearicum|CP065972.1_cds_QQA99230.1_68	462	72.9437	68
C_tuberculostearicum|CP065972.1_cds_QQA99250.1_89	333	56.7568	42
C_tuberculostearicum|CP065972.1_cds_QQA99252.1_91	444	84.0090	62
C_tuberculostearicum|CP065972.1_cds_QQA99253.1_92	705	70.4965	76
C_tuberculostearicum|CP065972.1_cds_QQA99258.1_97	522	100.0000	191
C_tuberculostearicum|CP065972.1_cds_QQA99259.1_98	390	98.4615	22
C_tuberculostearicum|CP065972.1_cds_QQA99268.1_108	372	62.3656	37
C_tuberculostearicum|CP065972.1_cds_QQA99269.1_109	468	72.0085	28
C_tuberculostearicum|CP065972.1_cds_QQA99271.1_111	1191	84.4668	349
C_tuberculostearicum|CP065972.1_cds_QQA99279.1_119	306	71.8954	40
C_tuberculostearicum|CP065972.1_cds_QQA99281.1_121	654	74.0061	71
C_tuberculostearicum|CP065972.1_cds_QQA99282.1_122	303	99.3399	22
C_tuberculostearicum|CP065972.1_cds_QQA99283.1_123	837	76.8220	174
C_tuberculostearicum|CP065972.1_cds_QQA99284.1_124	279	53.7634	14
C_tuberculostearicum|CP065972.1_cds_QQA99285.1_125	363	95.0413	55
C_tuberculostearicum|CP065972.1_cds_QQA99286.1_126	744	57.1237	29
C_tuberculostearicum|CP065972.1_cds_QQA99287.1_127	417	88.2494	134
C_tuberculostearicum|CP065972.1_cds_QQA99288.1_128	231	95.6710	33
