pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_10535_QKI76806.1	240	58.3333	37
Achromobacter_xylosoxidans_cluster_10543_QKI76814.1	498	85.1406	64
Achromobacter_xylosoxidans_cluster_16608_NYS17172.1	237	86.0759	11
Achromobacter_xylosoxidans_cluster_17167_SQG70664.1	228	85.5263	37
Achromobacter_xylosoxidans_cluster_17637_CUK23678.1	426	51.6432	22
Achromobacter_xylosoxidans_cluster_5756_CCH04936.1	249	60.2410	6
Achromobacter_xylosoxidans_cluster_5756_CUJ49394.1	576	52.0833	15
Achromobacter_xylosoxidans_cluster_5791_CUJ48798.1	273	54.9451	31
Achromobacter_xylosoxidans_cluster_6247_KOQ31215.1	717	51.8828	54
Achromobacter_xylosoxidans_cluster_6495_KOQ31199.1	282	53.1915	16
Achromobacter_xylosoxidans_cluster_7462_CUJ13812.1	291	51.5464	15
Achromobacter_xylosoxidans_cluster_7976_CUJ13874.1	525	57.1429	64
Achromobacter_xylosoxidans_cluster_8709_CUJ77870.1	237	63.2911	9
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	82.1648	167
C_tuberculostearicum|CP065972.1_cds_QQA98201.1_1172	834	55.8753	72
C_tuberculostearicum|CP065972.1_cds_QQA98225.1_1202	516	69.9612	168
C_tuberculostearicum|CP065972.1_cds_QQA98229.1_1206	339	89.6755	20
C_tuberculostearicum|CP065972.1_cds_QQA98252.1_1230	891	50.9540	38
C_tuberculostearicum|CP065972.1_cds_QQA98256.1_1235	363	57.3003	20
C_tuberculostearicum|CP065972.1_cds_QQA98294.1_1277	1176	69.3878	228
C_tuberculostearicum|CP065972.1_cds_QQA98310.1_1294	435	68.9655	6
C_tuberculostearicum|CP065972.1_cds_QQA98327.1_1313	888	65.7658	70
C_tuberculostearicum|CP065972.1_cds_QQA98328.1_1314	585	82.0513	76
C_tuberculostearicum|CP065972.1_cds_QQA98330.1_1316	1074	75.6052	114
C_tuberculostearicum|CP065972.1_cds_QQA98332.1_1318	345	88.1159	63
