pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_10188_CUJ74308.1	255	58.8235	37
Achromobacter_xylosoxidans_cluster_10731_CUR79325.1	2916	68.1756	615
Achromobacter_xylosoxidans_cluster_12170_CUI71062.1	258	58.1395	15
Achromobacter_xylosoxidans_cluster_12523_CUJ58608.1	264	56.8182	23
Achromobacter_xylosoxidans_cluster_13582_CUJ45862.1	279	97.1326	66
Achromobacter_xylosoxidans_cluster_14118_OFU71740.1	870	55.6322	105
Achromobacter_xylosoxidans_cluster_17637_CUK23678.1	426	56.3380	50
Achromobacter_xylosoxidans_cluster_17638_CUK23679.1	927	62.3517	80
Achromobacter_xylosoxidans_cluster_5610_CCH04933.1	234	64.1026	11
Achromobacter_xylosoxidans_cluster_5813_CCH04920.1	360	65.2778	56
Achromobacter_xylosoxidans_cluster_6177_KOQ31205.1	258	58.1395	25
Achromobacter_xylosoxidans_cluster_6182_KOQ31210.1	450	80.4444	210
Achromobacter_xylosoxidans_cluster_6350_KOQ31218.1	564	51.9504	12
Achromobacter_xylosoxidans_cluster_6350_KOQ40421.1	503	58.2505	11
Achromobacter_xylosoxidans_cluster_7314_CUI83658.1	345	61.7391	94
Achromobacter_xylosoxidans_cluster_7843_CUJ58705.1	177	84.7458	1
Achromobacter_xylosoxidans_cluster_8161_CUJ14117.1	1068	55.3371	184
Achromobacter_xylosoxidans_cluster_8363_CUJ52006.1	285	52.6316	38
Achromobacter_xylosoxidans_cluster_8386_CUJ47284.1	228	65.7895	41
Achromobacter_xylosoxidans_cluster_9621_KOQ42312.1	411	55.2311	18
C_tuberculostearicum|CP065972.1_cds_QQA99311.1_153	489	53.7832	44
C_tuberculostearicum|CP065972.1_cds_QQA99607.1_479	174	85.0575	10
C_tuberculostearicum|CP065972.1_cds_QQA99811.1_702	570	55.6140	32
C_tuberculostearicum|CP065972.1_cds_QQA99934.1_833	264	73.8636	70
C_tuberculostearicum|CP065972.1_cds_QQB00162.1_1081	525	53.7143	39
C_tuberculostearicum|CP065972.1_cds_QQB00163.1_1082	594	50.5051	154
C_tuberculostearicum|CP068156.1_cds_QQU81555.1_1956	573	55.3229	27
C_ureicelerivorans|CP009215.1_cds_AIL96069.1_144	465	57.8495	5
C_ureicelerivorans|CP009215.1_cds_AIL96086.1_162	690	65.3623	72
C_ureicelerivorans|CP009215.1_cds_AIL96113.1_189	1017	76.6962	149
C_ureicelerivorans|CP009215.1_cds_AIL96157.1_233	522	97.1264	387
C_ureicelerivorans|CP009215.1_cds_AIL96164.1_240	468	54.9145	46
C_ureicelerivorans|CP009215.1_cds_AIL96166.1_242	1191	85.8942	490
C_ureicelerivorans|CP009215.1_cds_AIL96173.1_249	681	69.7504	108
C_ureicelerivorans|CP009215.1_cds_AIL96174.1_250	306	88.5621	124
C_ureicelerivorans|CP009215.1_cds_AIL96177.1_253	360	83.3333	71
C_ureicelerivorans|CP009215.1_cds_AIL96179.1_255	417	69.5444	41
C_ureicelerivorans|CP009215.1_cds_AIL96189.1_265	315	75.5556	46
C_ureicelerivorans|CP009215.1_cds_AIL96196.1_272	399	66.9173	94
C_ureicelerivorans|CP009215.1_cds_AIL96197.1_273	537	100.0000	236
C_ureicelerivorans|CP009215.1_cds_AIL96198.1_274	405	96.2963	97
C_ureicelerivorans|CP009215.1_cds_AIL96199.1_275	657	62.7093	47
C_ureicelerivorans|CP009215.1_cds_AIL96200.1_276	186	80.6452	19
C_ureicelerivorans|CP009215.1_cds_AIL96205.1_281	219	90.8676	270
C_ureicelerivorans|CP009215.1_cds_AIL96219.1_295	546	54.9451	64
C_ureicelerivorans|CP009215.1_cds_AIL96232.1_308	1608	52.9851	258
C_ureicelerivorans|CP009215.1_cds_AIL96515.1_591	306	80.0654	132
C_ureicelerivorans|CP009215.1_cds_AIL96517.1_593	237	62.4473	36
C_ureicelerivorans|CP009215.1_cds_AIL96519.1_595	270	92.5926	85
C_ureicelerivorans|CP009215.1_cds_AIL96604.1_681	609	59.6059	452
C_ureicelerivorans|CP009215.1_cds_AIL96743.1_820	573	85.3403	70
C_ureicelerivorans|CP009215.1_cds_AIL96744.1_821	834	50.2398	167
C_ureicelerivorans|CP009215.1_cds_AIL96747.1_824	1518	53.6232	534
C_ureicelerivorans|CP009215.1_cds_AIL96748.1_825	369	68.5637	32
C_ureicelerivorans|CP009215.1_cds_AIL96840.1_917	1461	87.4743	752
C_ureicelerivorans|CP009215.1_cds_AIL96847.1_924	1041	58.7896	83
C_ureicelerivorans|CP009215.1_cds_AIL96892.1_969	426	79.1080	45
C_ureicelerivorans|CP009215.1_cds_AIL96906.1_983	2118	54.4381	76
C_ureicelerivorans|CP009215.1_cds_AIL97001.1_1078	324	56.1728	57
C_ureicelerivorans|CP009215.1_cds_AIL97077.1_1154	597	63.4841	295
C_ureicelerivorans|CP009215.1_cds_AIL97237.1_1314	435	56.7816	56
C_ureicelerivorans|CP009215.1_cds_AIL97255.1_1332	432	68.9815	30
C_ureicelerivorans|CP009215.1_cds_AIL97380.1_1457	345	56.2319	70
C_ureicelerivorans|CP009215.1_cds_AIL97391.1_1468	621	57.3269	57
C_ureicelerivorans|CP009215.1_cds_AIL97440.1_1517	231	98.7013	20
C_ureicelerivorans|CP009215.1_cds_AIL97456.1_1533	942	51.8047	24
C_ureicelerivorans|CP009215.1_cds_AIL97477.1_1554	1152	61.2847	388
C_ureicelerivorans|CP009215.1_cds_AIL97535.1_1612	534	87.6404	272
C_ureicelerivorans|CP009215.1_cds_AIL97570.1_1647	843	97.2716	1168
C_ureicelerivorans|CP009215.1_cds_AIL97572.1_1649	1035	78.0676	199
C_ureicelerivorans|CP009215.1_cds_AIL97584.1_1661	1767	66.5535	295
C_ureicelerivorans|CP009215.1_cds_AIL97587.1_1664	687	76.1281	59
C_ureicelerivorans|CP009215.1_cds_AIL97588.1_1665	1842	78.1216	361
C_ureicelerivorans|CP009215.1_cds_AIL97623.1_1700	450	66.6667	74
C_ureicelerivorans|CP009215.1_cds_AIL97703.1_1780	270	90.3704	73
C_ureicelerivorans|CP009215.1_cds_AIL97724.1_1801	453	54.9669	75
C_ureicelerivorans|CP009215.1_cds_AIL97725.1_1802	648	55.2469	85
C_ureicelerivorans|CP009215.1_cds_AIL97726.1_1803	297	58.9226	16
C_ureicelerivorans|CP009215.1_cds_AIL97785.1_1862	288	52.0833	25
Cutibacterium_acnes_cluster_1013_EFT55489.1	384	85.6771	118
Cutibacterium_acnes_cluster_1019_ADD99077.1	459	59.2593	64
Cutibacterium_acnes_cluster_1026_AAT81916.1	420	53.5714	25
Cutibacterium_acnes_cluster_1026_EGF71419.1	393	57.2519	26
Cutibacterium_acnes_cluster_1059_ADD99325.1	276	54.3478	26
Cutibacterium_acnes_cluster_115_ESK59794.1	267	56.1798	2
Cutibacterium_acnes_cluster_1162_AAT83577.1	369	79.4038	30
Cutibacterium_acnes_cluster_1163_AAT83579.1	234	61.5385	45
Cutibacterium_acnes_cluster_1173_AAT83544.1	618	83.8188	178
Cutibacterium_acnes_cluster_1174_AAT83578.1	273	54.9451	34
Cutibacterium_acnes_cluster_1182_AAT83574.1	186	79.0323	66
Cutibacterium_acnes_cluster_1203_EGF00263.1	249	60.2410	9
Cutibacterium_acnes_cluster_1206_AAT82788.1	249	56.6265	22
Cutibacterium_acnes_cluster_1206_EGR95721.1	162	88.2716	27
Cutibacterium_acnes_cluster_1266_AAT82335.1	429	67.8322	50
Cutibacterium_acnes_cluster_1266_EFD08244.1	189	79.3651	13
Cutibacterium_acnes_cluster_1276_ADE00453.1	231	66.2338	14
Cutibacterium_acnes_cluster_1288_AAT82585.1	600	58.3333	19
Cutibacterium_acnes_cluster_1288_ADE00157.1	681	52.8634	23
Cutibacterium_acnes_cluster_1288_EFS63370.1	585	61.5385	30
Cutibacterium_acnes_cluster_1299_EFS87477.1	291	53.9519	7
Cutibacterium_acnes_cluster_1299_ESK59480.1	243	64.6091	4
Cutibacterium_acnes_cluster_1314_AAT83557.1	222	92.7928	53
Cutibacterium_acnes_cluster_1372_EFT02172.1	612	56.0458	48
Cutibacterium_acnes_cluster_1382_AAT83946.1	399	94.2356	138
Cutibacterium_acnes_cluster_142_EFS87825.1	384	78.1250	123
Cutibacterium_acnes_cluster_1434_AAT82910.1	468	62.6068	56
Cutibacterium_acnes_cluster_1434_OAX69439.1	345	84.9275	57
Cutibacterium_acnes_cluster_1448_AAT82413.1	1035	53.1401	101
Cutibacterium_acnes_cluster_1474_EFB88149.1	585	51.2821	102
Cutibacterium_acnes_cluster_149_ADE01024.1	321	57.0093	19
Cutibacterium_acnes_cluster_1549_AAT83373.1	1686	66.8446	302
Cutibacterium_acnes_cluster_1557_EFS88078.1	279	61.6487	62
Cutibacterium_acnes_cluster_1601_AAT83751.1	1143	58.0052	115
Cutibacterium_acnes_cluster_1618_PGF53835.1	225	66.6667	4
Cutibacterium_acnes_cluster_1631_ADE00513.1	684	59.5029	126
Cutibacterium_acnes_cluster_1643_EFS53301.1	429	65.7343	25
Cutibacterium_acnes_cluster_1654_EFS87264.1	360	56.6667	7
Cutibacterium_acnes_cluster_1668_AAT82142.1	555	99.6396	217
Cutibacterium_acnes_cluster_1669_AAT82143.1	717	76.2901	443
Cutibacterium_acnes_cluster_1674_AAT83705.1	564	74.1135	103
Cutibacterium_acnes_cluster_1683_EFS40014.1	378	51.8519	20
Cutibacterium_acnes_cluster_1724_AAT83895.1	327	55.0459	22
Cutibacterium_acnes_cluster_1724_EFT02823.1	267	56.1798	6
Cutibacterium_acnes_cluster_1780_EFS82524.1	558	53.7634	11
Cutibacterium_acnes_cluster_1780_EFS96002.1	402	74.6269	23
Cutibacterium_acnes_cluster_1786_EFS50841.1	627	52.9506	46
Cutibacterium_acnes_cluster_1789_EFT03282.1	204	74.5098	26
Cutibacterium_acnes_cluster_1789_SDL07413.1	282	52.4823	30
Cutibacterium_acnes_cluster_1811_ADD99622.1	1329	72.7615	205
Cutibacterium_acnes_cluster_1811_BBK85407.1	582	96.7354	147
Cutibacterium_acnes_cluster_1811_EFS51470.1	1281	73.7705	181
Cutibacterium_acnes_cluster_1811_EFT32439.1	1305	74.1762	190
Cutibacterium_acnes_cluster_1811_EFT51167.1	1052	92.0152	186
Cutibacterium_acnes_cluster_1811_EGE96214.1	1257	77.0088	205
Cutibacterium_acnes_cluster_1811_QAZ51958.1	1263	51.7815	19
Cutibacterium_acnes_cluster_1883_EGE96956.1	228	65.7895	6
Cutibacterium_acnes_cluster_1942_AAT82595.1	309	91.5858	116
