pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_10120_CUJ38657.1	789	54.1191	4
Achromobacter_xylosoxidans_cluster_10473_PNL95162.1	246	60.9756	1
Achromobacter_xylosoxidans_cluster_10844_CCH04864.1	558	53.7634	2
Achromobacter_xylosoxidans_cluster_11071_CUJ71365.1	300	64.6667	4
Achromobacter_xylosoxidans_cluster_6173_KOQ31198.1	570	77.7193	9
Achromobacter_xylosoxidans_cluster_6639_CUI64449.1	273	54.9451	1
Achromobacter_xylosoxidans_cluster_7007_CUJ59675.1	243	61.7284	1
Achromobacter_xylosoxidans_cluster_8141_CUJ13638.1	594	50.5051	2
Achromobacter_xylosoxidans_cluster_8363_CUJ52006.1	285	52.6316	1
C_tuberculostearicum|CP065972.1_cds_1201	582	96.7354	26
C_tuberculostearicum|CP065972.1_cds_2045	308	77.9221	4
C_tuberculostearicum|CP065972.1_cds_322	1200	68.5000	25
C_tuberculostearicum|CP065972.1_cds_QQA98162.1_1132	1317	86.1048	69
C_tuberculostearicum|CP065972.1_cds_QQA98163.1_1133	963	98.6501	124
C_tuberculostearicum|CP065972.1_cds_QQA98164.1_1134	444	99.7748	63
C_tuberculostearicum|CP065972.1_cds_QQA98165.1_1135	384	100.0000	27
C_tuberculostearicum|CP065972.1_cds_QQA98166.1_1136	441	100.0000	46
C_tuberculostearicum|CP065972.1_cds_QQA98167.1_1137	2835	99.8236	994
C_tuberculostearicum|CP065972.1_cds_QQA98168.1_1138	348	100.0000	301
C_tuberculostearicum|CP065972.1_cds_QQA98169.1_1139	1017	99.8033	330
C_tuberculostearicum|CP065972.1_cds_QQA98170.1_1140	540	73.7037	18
C_tuberculostearicum|CP065972.1_cds_QQA98172.1_1142	330	86.6667	6
C_tuberculostearicum|CP065972.1_cds_QQA98173.1_1143	363	96.1433	30
C_tuberculostearicum|CP065972.1_cds_QQA98174.1_1144	1770	98.3051	210
C_tuberculostearicum|CP065972.1_cds_QQA98176.1_1146	1314	63.6986	23
C_tuberculostearicum|CP065972.1_cds_QQA98177.1_1147	753	87.7822	15
C_tuberculostearicum|CP065972.1_cds_QQA98178.1_1148	900	66.0000	11
C_tuberculostearicum|CP065972.1_cds_QQA98179.1_1149	744	68.9516	15
C_tuberculostearicum|CP065972.1_cds_QQA98180.1_1150	1185	54.9367	8
C_tuberculostearicum|CP065972.1_cds_QQA98181.1_1151	822	93.4307	33
C_tuberculostearicum|CP065972.1_cds_QQA98182.1_1152	1356	58.1858	14
C_tuberculostearicum|CP065972.1_cds_QQA98183.1_1153	1497	100.0000	590
C_tuberculostearicum|CP065972.1_cds_QQA98184.1_1154	1029	54.8105	10
