pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_5625_CCH04980.1	441	84.1270	5
Achromobacter_xylosoxidans_cluster_5640_CCH04987.1	876	57.8767	17
Achromobacter_xylosoxidans_cluster_5668_CUJ50076.1	324	65.1235	3
Achromobacter_xylosoxidans_cluster_5895_CUJ50187.1	213	70.4225	6
Achromobacter_xylosoxidans_cluster_6261_KOQ29160.1	495	53.3333	10
Achromobacter_xylosoxidans_cluster_6302_QKI76788.1	456	65.7895	18
Achromobacter_xylosoxidans_cluster_7434_CUJ14323.1	393	81.4249	10
Achromobacter_xylosoxidans_cluster_7458_CUJ13758.1	294	61.2245	4
C_tuberculostearicum|CP065972.1_cds_QQA98168.1_1138	348	87.0690	32
C_tuberculostearicum|CP065972.1_cds_QQA98183.1_1153	1497	76.8203	70
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	91.7589	47
C_tuberculostearicum|CP065972.1_cds_QQA98256.1_1235	363	82.6446	4
C_tuberculostearicum|CP065972.1_cds_QQA98294.1_1277	1176	50.4252	39
C_tuberculostearicum|CP065972.1_cds_QQA98330.1_1316	1074	82.9609	43
C_tuberculostearicum|CP065972.1_cds_QQA98332.1_1318	345	87.8261	9
C_tuberculostearicum|CP065972.1_cds_QQA98392.1_1381	420	51.4286	2
C_tuberculostearicum|CP065972.1_cds_QQA98393.1_1382	420	70.0000	10
C_tuberculostearicum|CP065972.1_cds_QQA98491.1_1486	264	56.8182	4
C_tuberculostearicum|CP065972.1_cds_QQA98513.1_1509	279	73.1183	13
C_tuberculostearicum|CP065972.1_cds_QQA98514.1_1510	306	96.0784	77
C_tuberculostearicum|CP065972.1_cds_QQA98517.1_1514	351	52.1368	14
C_tuberculostearicum|CP065972.1_cds_QQA98518.1_1515	411	65.2068	21
C_tuberculostearicum|CP065972.1_cds_QQA98527.1_1524	255	89.8039	23
C_tuberculostearicum|CP065972.1_cds_QQA98537.1_1536	1359	66.2987	36
C_tuberculostearicum|CP065972.1_cds_QQA98582.1_1581	870	83.3333	46
C_tuberculostearicum|CP065972.1_cds_QQA98583.1_1582	252	59.5238	1
C_tuberculostearicum|CP065972.1_cds_QQA98584.1_1583	2088	66.5230	93
C_tuberculostearicum|CP065972.1_cds_QQA98599.1_1600	1695	64.8968	77
C_tuberculostearicum|CP065972.1_cds_QQA98653.1_1658	243	58.4362	5
C_tuberculostearicum|CP065972.1_cds_QQA98726.1_1731	1647	69.9454	82
