pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_13581_CUJ45836.1	285	52.6316	1
Achromobacter_xylosoxidans_cluster_13582_CUJ45862.1	279	53.7634	1
Achromobacter_xylosoxidans_cluster_6176_KOQ31204.1	867	51.9031	5
Achromobacter_xylosoxidans_cluster_6177_KOQ31205.1	258	58.1395	3
C_tuberculostearicum|CP065972.1_cds_QQA98168.1_1138	348	90.5172	5
C_tuberculostearicum|CP065972.1_cds_QQA98206.1_1178	306	83.3333	4
C_tuberculostearicum|CP065972.1_cds_QQA98294.1_1277	1176	77.2109	13
C_tuberculostearicum|CP065972.1_cds_QQA98310.1_1294	435	62.0690	3
C_tuberculostearicum|CP065972.1_cds_QQA98343.1_1329	393	76.3359	2
C_tuberculostearicum|CP065972.1_cds_QQA98431.1_1426	282	53.1915	1
C_tuberculostearicum|CP065972.1_cds_QQA98491.1_1486	264	77.6515	2
C_tuberculostearicum|CP065972.1_cds_QQA98514.1_1510	306	78.1046	2
C_tuberculostearicum|CP065972.1_cds_QQA98518.1_1515	411	79.5620	4
C_tuberculostearicum|CP065972.1_cds_QQA98527.1_1524	255	98.8235	5
C_tuberculostearicum|CP065972.1_cds_QQA98583.1_1582	252	59.5238	1
C_tuberculostearicum|CP065972.1_cds_QQA98586.1_1586	432	67.1296	4
C_tuberculostearicum|CP065972.1_cds_QQA98776.1_1784	1851	70.7185	31
C_tuberculostearicum|CP065972.1_cds_QQA98777.1_1785	177	84.7458	2
C_tuberculostearicum|CP065972.1_cds_QQA98877.1_1897	249	69.0763	2
C_tuberculostearicum|CP065972.1_cds_QQA98884.1_1905	738	71.8157	5
C_tuberculostearicum|CP065972.1_cds_QQA98893.1_1914	291	98.9691	2
C_tuberculostearicum|CP065972.1_cds_QQA98956.1_1985	324	82.0988	2
C_tuberculostearicum|CP065972.1_cds_QQA98976.1_2006	339	75.8112	2
C_tuberculostearicum|CP065972.1_cds_QQA99054.1_2094	285	52.6316	1
C_tuberculostearicum|CP065972.1_cds_QQA99103.1_2148	201	93.5323	10
C_tuberculostearicum|CP065972.1_cds_QQA99175.1_10	750	53.7333	4
C_tuberculostearicum|CP065972.1_cds_QQA99224.1_61	828	54.9517	6
C_tuberculostearicum|CP065972.1_cds_QQA99225.1_63	687	52.6929	6
C_tuberculostearicum|CP065972.1_cds_QQA99259.1_98	390	73.0769	3
C_tuberculostearicum|CP065972.1_cds_QQA99268.1_108	372	58.3333	2
C_tuberculostearicum|CP065972.1_cds_QQA99269.1_109	468	90.1709	5
C_tuberculostearicum|CP065972.1_cds_QQA99270.1_110	2130	55.0704	18
C_tuberculostearicum|CP065972.1_cds_QQA99271.1_111	1191	87.1537	18
C_tuberculostearicum|CP065972.1_cds_QQA99280.1_120	657	63.0137	10
C_tuberculostearicum|CP065972.1_cds_QQA99281.1_121	654	62.0795	6
C_tuberculostearicum|CP065972.1_cds_QQA99286.1_126	744	65.1882	5
C_tuberculostearicum|CP065972.1_cds_QQA99287.1_127	417	99.2806	10
C_tuberculostearicum|CP065972.1_cds_QQA99288.1_128	231	64.9351	1
C_tuberculostearicum|CP065972.1_cds_QQA99300.1_141	315	63.1746	3
C_tuberculostearicum|CP065972.1_cds_QQA99306.1_148	537	53.2588	3
C_tuberculostearicum|CP065972.1_cds_QQA99308.1_150	624	91.6667	8
C_tuberculostearicum|CP065972.1_cds_QQA99309.1_151	186	86.5591	5
C_tuberculostearicum|CP065972.1_cds_QQA99310.1_152	447	78.0761	3
C_tuberculostearicum|CP065972.1_cds_QQA99318.1_160	264	77.6515	5
C_tuberculostearicum|CP065972.1_cds_QQA99320.1_162	405	94.5679	8
C_tuberculostearicum|CP065972.1_cds_QQA99322.1_164	1011	59.2483	5
C_tuberculostearicum|CP065972.1_cds_QQA99331.1_174	444	77.4775	4
C_tuberculostearicum|CP065972.1_cds_QQA99424.1_276	1269	57.6044	13
C_tuberculostearicum|CP065972.1_cds_QQA99513.1_377	261	57.0881	1
C_tuberculostearicum|CP065972.1_cds_QQA99529.1_396	876	59.0183	4
C_tuberculostearicum|CP065972.1_cds_QQA99603.1_475	306	99.6732	12
C_tuberculostearicum|CP065972.1_cds_QQA99604.1_476	165	91.5152	3
C_tuberculostearicum|CP065972.1_cds_QQA99607.1_479	174	90.8046	4
C_tuberculostearicum|CP065972.1_cds_QQA99684.1_560	522	51.9157	2
C_tuberculostearicum|CP065972.1_cds_QQA99816.1_707	369	66.6667	4
C_tuberculostearicum|CP065972.1_cds_QQA99903.1_801	1461	62.2861	18
C_tuberculostearicum|CP065972.1_cds_QQA99932.1_831	174	86.2069	1
C_tuberculostearicum|CP065972.1_cds_QQA99934.1_833	264	76.5152	55
C_tuberculostearicum|CP065972.1_cds_QQA99986.1_893	384	74.7396	4
C_tuberculostearicum|CP065972.1_cds_QQB00054.1_966	1008	50.5952	5
C_tuberculostearicum|CP065972.1_cds_QQB00072.1_985	570	62.6316	4
C_tuberculostearicum|CP065972.1_cds_QQB00120.1_1037	567	52.9101	2
C_tuberculostearicum|CP065972.1_cds_QQB00163.1_1082	594	74.5791	3
C_tuberculostearicum|CP065972.1_cds_QQB00202.1_1126	270	58.1481	4
C_tuberculostearicum|CP065972.1_cds_QQB00225.1_345	249	60.2410	1
C_tuberculostearicum|CP065972.1_cds_QQB00257.1_814	522	88.8889	6
C_tuberculostearicum|CP065972.1_cds_QQB00275.1_1112	363	53.7190	2
C_tuberculostearicum|CP068156.1_cds_QQU82974.1_724	180	78.3333	1
Cutibacterium_acnes_cluster_1000_AAT82526.1	432	91.6667	304
Cutibacterium_acnes_cluster_1000_ADD99726.1	507	100.0000	739
Cutibacterium_acnes_cluster_1000_EFS38496.1	123	90.2439	3
Cutibacterium_acnes_cluster_1000_EGF72798.1	306	99.0196	299
Cutibacterium_acnes_cluster_1001_AAT83293.1	1275	79.5294	395
Cutibacterium_acnes_cluster_1001_EFS41951.1	408	100.0000	636
Cutibacterium_acnes_cluster_1001_EFT01596.1	1101	99.5459	2110
Cutibacterium_acnes_cluster_1002_AEE73328.1	690	100.0000	2898
Cutibacterium_acnes_cluster_1002_EFT11335.1	588	67.5170	20
Cutibacterium_acnes_cluster_1003_AEW82439.1	558	98.3871	319
Cutibacterium_acnes_cluster_1003_ALD70543.1	594	53.7037	38
Cutibacterium_acnes_cluster_1003_EFS61548.1	501	99.2016	205
Cutibacterium_acnes_cluster_1003_EFT02807.1	390	99.4872	148
Cutibacterium_acnes_cluster_1004_EFS77415.1	891	97.7553	3562
Cutibacterium_acnes_cluster_1004_EFS86402.1	1455	74.7079	1256
Cutibacterium_acnes_cluster_1004_KEY37684.1	267	96.2547	247
Cutibacterium_acnes_cluster_1005_EGE70743.1	354	99.7175	228
Cutibacterium_acnes_cluster_1005_PGF30783.1	573	100.0000	608
Cutibacterium_acnes_cluster_1005_TLG01469.1	483	100.0000	380
Cutibacterium_acnes_cluster_1006_AAT82063.1	1281	100.0000	247
Cutibacterium_acnes_cluster_1006_EFS86180.1	1101	99.0917	360
Cutibacterium_acnes_cluster_1006_ESK59001.1	918	98.5839	357
Cutibacterium_acnes_cluster_1007_EFS86046.1	855	89.5906	1189
Cutibacterium_acnes_cluster_1007_TMT63717.1	520	99.8077	1705
Cutibacterium_acnes_cluster_1008_AAT82192.1	1041	100.0000	666
Cutibacterium_acnes_cluster_1008_ADD99806.1	753	99.4688	280
Cutibacterium_acnes_cluster_1009_AAT82385.1	939	100.0000	1866
Cutibacterium_acnes_cluster_100_EFT59582.1	1593	99.7489	3458
