pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_10557_QKI76828.1	453	66.2252	6
Achromobacter_xylosoxidans_cluster_12313_CUI70550.1	384	78.1250	2
Achromobacter_xylosoxidans_cluster_12682_CUJ75273.1	210	68.5714	3
Achromobacter_xylosoxidans_cluster_16337_QKI76802.1	426	70.4225	4
Achromobacter_xylosoxidans_cluster_5615_CUJ49969.1	501	53.4930	3
Achromobacter_xylosoxidans_cluster_5659_CCH04986.1	270	55.5556	2
Achromobacter_xylosoxidans_cluster_5835_CCH04907.1	303	70.9571	4
Achromobacter_xylosoxidans_cluster_5895_CUJ50187.1	213	69.0141	5
Achromobacter_xylosoxidans_cluster_6270_KOQ29170.1	408	70.8333	4
Achromobacter_xylosoxidans_cluster_6330_CCH04973.1	168	75.0000	1
Achromobacter_xylosoxidans_cluster_7513_CUJ71231.1	339	59.5870	12
Achromobacter_xylosoxidans_cluster_7754_CLBBHANH_01829	291	51.5464	1
Achromobacter_xylosoxidans_cluster_8157_CUJ14054.1	783	80.5875	10
Achromobacter_xylosoxidans_cluster_8167_CUJ14229.1	945	51.3228	7
Achromobacter_xylosoxidans_cluster_9957_CUJ77892.1	351	56.4103	4
C_tuberculostearicum|CP065972.1_cds_1979	561	56.6845	5
C_tuberculostearicum|CP065972.1_cds_QQA98167.1_1137	2835	79.3298	95
C_tuberculostearicum|CP065972.1_cds_QQA98168.1_1138	348	98.5632	35
C_tuberculostearicum|CP065972.1_cds_QQA98172.1_1142	330	88.7879	23
C_tuberculostearicum|CP065972.1_cds_QQA98178.1_1148	900	51.7778	12
C_tuberculostearicum|CP065972.1_cds_QQA98181.1_1151	822	77.0073	11
C_tuberculostearicum|CP065972.1_cds_QQA98183.1_1153	1497	89.5124	101
C_tuberculostearicum|CP065972.1_cds_QQA98186.1_1156	393	86.7684	14
C_tuberculostearicum|CP065972.1_cds_QQA98187.1_1157	399	65.4135	19
C_tuberculostearicum|CP065972.1_cds_QQA98188.1_1158	870	67.2414	14
C_tuberculostearicum|CP065972.1_cds_QQA98190.1_1160	1164	89.5189	42
C_tuberculostearicum|CP065972.1_cds_QQA98193.1_1163	507	85.9961	14
C_tuberculostearicum|CP065972.1_cds_QQA98196.1_1166	1125	51.8222	6
C_tuberculostearicum|CP065972.1_cds_QQA98199.1_1169	558	82.2581	7
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	89.2989	76
C_tuberculostearicum|CP065972.1_cds_QQA98201.1_1172	834	100.0000	75
C_tuberculostearicum|CP065972.1_cds_QQA98206.1_1178	306	87.5817	6
C_tuberculostearicum|CP065972.1_cds_QQA98210.1_1182	345	76.2319	9
C_tuberculostearicum|CP065972.1_cds_QQA98225.1_1202	516	92.0543	44
C_tuberculostearicum|CP065972.1_cds_QQA98231.1_1208	291	53.2646	2
C_tuberculostearicum|CP065972.1_cds_QQA98244.1_1221	759	77.2069	6
C_tuberculostearicum|CP065972.1_cds_QQA98252.1_1230	891	61.2795	34
C_tuberculostearicum|CP065972.1_cds_QQA98258.1_1237	783	71.1367	19
C_tuberculostearicum|CP065972.1_cds_QQA98267.1_1247	780	61.9231	33
