pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_12540_CUJ58906.1	372	80.6452	6
Achromobacter_xylosoxidans_cluster_14046_OFU78423.1	282	53.1915	8
C_tuberculostearicum|CP065972.1_cds_QQA98310.1_1294	435	57.7011	2
C_tuberculostearicum|CP065972.1_cds_QQA98332.1_1318	345	59.7101	15
C_tuberculostearicum|CP065972.1_cds_QQA98527.1_1524	255	63.9216	8
C_tuberculostearicum|CP065972.1_cds_QQA98776.1_1784	1851	57.2663	44
C_tuberculostearicum|CP065972.1_cds_QQA98997.1_2029	453	54.5254	8
C_tuberculostearicum|CP065972.1_cds_QQA99103.1_2148	201	58.7065	3
C_tuberculostearicum|CP065972.1_cds_QQA99112.1_2158	369	69.9187	8
C_tuberculostearicum|CP065972.1_cds_QQA99309.1_151	186	80.6452	1
C_tuberculostearicum|CP065972.1_cds_QQA99318.1_160	264	65.1515	2
C_tuberculostearicum|CP065972.1_cds_QQA99331.1_174	444	70.0450	3
C_tuberculostearicum|CP065972.1_cds_QQA99512.1_376	273	90.1099	21
C_tuberculostearicum|CP065972.1_cds_QQA99604.1_476	165	86.0606	5
C_tuberculostearicum|CP065972.1_cds_QQA99606.1_478	270	54.8148	7
C_tuberculostearicum|CP065972.1_cds_QQA99903.1_801	1461	68.3094	223
C_tuberculostearicum|CP065972.1_cds_QQA99934.1_833	264	96.9697	84
C_tuberculostearicum|CP065972.1_cds_QQB00225.1_345	249	60.2410	1
C_ureicelerivorans|CP009215.1_cds_AIL96174.1_250	306	76.1438	18
C_ureicelerivorans|CP009215.1_cds_AIL96176.1_252	276	50.7246	13
C_ureicelerivorans|CP009215.1_cds_AIL96190.1_266	585	51.2821	21
C_ureicelerivorans|CP009215.1_cds_AIL96205.1_281	219	97.7169	23
C_ureicelerivorans|CP009215.1_cds_AIL96330.1_406	264	50.7576	4
C_ureicelerivorans|CP009215.1_cds_AIL96514.1_590	249	60.2410	6
C_ureicelerivorans|CP009215.1_cds_AIL96515.1_591	306	77.1242	12
C_ureicelerivorans|CP009215.1_cds_AIL96624.1_701	330	79.0909	4
C_ureicelerivorans|CP009215.1_cds_AIL96774.1_851	300	68.6667	17
C_ureicelerivorans|CP009215.1_cds_AIL96793.1_870	501	52.0958	8
C_ureicelerivorans|CP009215.1_cds_AIL97726.1_1803	297	50.5051	9
Cutibacterium_acnes_cluster_1000_AAT82526.1	432	89.5833	28
Cutibacterium_acnes_cluster_1000_ADD99726.1	507	92.5049	35
Cutibacterium_acnes_cluster_1000_EGF72798.1	306	94.1176	18
Cutibacterium_acnes_cluster_1001_AAT83293.1	1275	93.8039	231
Cutibacterium_acnes_cluster_1001_EFS41951.1	408	85.0490	20
Cutibacterium_acnes_cluster_1001_EFT01596.1	1101	54.6776	33
Cutibacterium_acnes_cluster_1002_AEE73328.1	690	90.0000	79
Cutibacterium_acnes_cluster_1002_EFT11335.1	588	97.6190	63
Cutibacterium_acnes_cluster_1004_EFS77415.1	891	89.1134	240
Cutibacterium_acnes_cluster_1004_KEY37684.1	267	56.5543	7
Cutibacterium_acnes_cluster_1005_EGE70743.1	354	69.7740	15
Cutibacterium_acnes_cluster_1005_PGF30783.1	573	74.5201	31
Cutibacterium_acnes_cluster_1005_TLG01469.1	483	93.1677	24
Cutibacterium_acnes_cluster_1007_EFS86046.1	855	71.6959	65
Cutibacterium_acnes_cluster_1007_TMT63717.1	520	92.5000	143
Cutibacterium_acnes_cluster_1008_AAT82192.1	1041	51.0086	23
Cutibacterium_acnes_cluster_1009_AAT82385.1	939	85.3035	94
Cutibacterium_acnes_cluster_100_EFT59582.1	1593	78.7822	216
Cutibacterium_acnes_cluster_1010_EFT65024.1	729	74.3484	47
Cutibacterium_acnes_cluster_1010_SDL20812.1	852	96.3615	62
Cutibacterium_acnes_cluster_1011_BBK84154.1	936	68.9103	15
Cutibacterium_acnes_cluster_1012_EFT64146.1	390	71.5385	42
Cutibacterium_acnes_cluster_1012_ESS86892.1	417	83.9329	104
Cutibacterium_acnes_cluster_1012_OAX99035.1	336	77.0833	26
Cutibacterium_acnes_cluster_1013_EFS87685.1	582	90.0344	82
Cutibacterium_acnes_cluster_1013_EFT18347.1	429	92.3077	154
Cutibacterium_acnes_cluster_1013_EFT55489.1	384	99.7396	146
Cutibacterium_acnes_cluster_1013_EFT62762.1	489	76.8916	22
Cutibacterium_acnes_cluster_1014_AAT83719.1	537	78.5847	92
Cutibacterium_acnes_cluster_1015_AAT83724.1	1359	94.4077	121
Cutibacterium_acnes_cluster_1015_EGR96463.1	1101	86.1035	73
Cutibacterium_acnes_cluster_1016_ADD98924.1	909	99.8900	354
Cutibacterium_acnes_cluster_1016_EFT55721.1	681	98.3847	128
Cutibacterium_acnes_cluster_1019_ADD99077.1	459	67.9739	20
Cutibacterium_acnes_cluster_101_AAT82303.1	696	82.3276	64
Cutibacterium_acnes_cluster_101_EFS94936.1	282	84.0426	21
Cutibacterium_acnes_cluster_1021_EGR94556.1	942	51.8047	23
Cutibacterium_acnes_cluster_1024_AAT81844.1	1212	85.7261	83
Cutibacterium_acnes_cluster_1024_EFT08289.1	1035	72.4638	115
Cutibacterium_acnes_cluster_1026_AAT81916.1	420	85.9524	40
Cutibacterium_acnes_cluster_1026_EFD03901.1	504	68.4524	26
Cutibacterium_acnes_cluster_1026_EGF71419.1	393	52.9262	7
Cutibacterium_acnes_cluster_1028_AAT82226.1	2130	78.0751	130
Cutibacterium_acnes_cluster_102_ADE00838.1	1557	91.3937	108
Cutibacterium_acnes_cluster_102_RKI32370.1	868	78.9171	45
Cutibacterium_acnes_cluster_1031_AAT82641.1	1029	76.8707	122
Cutibacterium_acnes_cluster_1031_EFS86983.1	834	94.6043	137
Cutibacterium_acnes_cluster_1032_AAT82717.1	1413	73.7438	86
Cutibacterium_acnes_cluster_1033_AAT82943.1	2019	51.0154	120
Cutibacterium_acnes_cluster_1034_EFB88459.1	630	65.2381	133
Cutibacterium_acnes_cluster_1035_AAT83368.1	846	50.3546	21
Cutibacterium_acnes_cluster_1036_AAT83376.1	1866	99.4641	346
Cutibacterium_acnes_cluster_1037_KEY36754.1	420	70.7143	19
Cutibacterium_acnes_cluster_1038_EFS88056.1	1428	84.1036	108
Cutibacterium_acnes_cluster_1040_ESS78295.1	415	68.9157	96
Cutibacterium_acnes_cluster_1041_EFS86337.1	807	73.6059	41
Cutibacterium_acnes_cluster_1043_AAT81802.1	882	68.1406	22
Cutibacterium_acnes_cluster_1044_AAT81818.1	1305	58.0843	33
Cutibacterium_acnes_cluster_1044_KEY37244.1	985	51.2690	11
Cutibacterium_acnes_cluster_1046_AAT81884.1	2346	78.9003	248
Cutibacterium_acnes_cluster_1048_AAT82041.1	621	89.6940	95
Cutibacterium_acnes_cluster_1049_AAT82065.1	2052	96.4912	427
Cutibacterium_acnes_cluster_1049_PGF52098.1	2025	95.0617	349
Cutibacterium_acnes_cluster_104_AAT82458.1	909	100.0000	194
Cutibacterium_acnes_cluster_104_AEH29031.1	801	91.3858	68
Cutibacterium_acnes_cluster_104_EFS86808.1	714	63.0252	5
Cutibacterium_acnes_cluster_1050_AAT82212.1	315	99.6825	85
Cutibacterium_acnes_cluster_1050_ADD99474.1	237	78.9030	43
Cutibacterium_acnes_cluster_1051_AAT82285.1	1278	82.4726	201
Cutibacterium_acnes_cluster_1052_EFB89286.1	1257	77.4861	63
Cutibacterium_acnes_cluster_1053_AAT82402.1	516	78.2946	13
Cutibacterium_acnes_cluster_1053_AEE71872.1	384	56.7708	7
Cutibacterium_acnes_cluster_1055_AAT82451.1	1575	78.0317	94
Cutibacterium_acnes_cluster_1055_EFD02116.1	1068	57.4906	31
Cutibacterium_acnes_cluster_1056_AAT82576.1	357	71.7087	63
Cutibacterium_acnes_cluster_1056_EFS87016.1	309	61.1650	18
Cutibacterium_acnes_cluster_1057_EFS87009.1	339	100.0000	977
