pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_10130_CUJ38898.1	750	56.6667	67
Achromobacter_xylosoxidans_cluster_10557_QKI76828.1	453	50.7726	58
Achromobacter_xylosoxidans_cluster_10579_CUR71482.1	705	58.2979	20
Achromobacter_xylosoxidans_cluster_10786_CUR71527.1	1344	61.6815	107
Achromobacter_xylosoxidans_cluster_13582_CUJ45862.1	279	53.4050	5
Achromobacter_xylosoxidans_cluster_17852_CUJ54201.1	546	54.9451	24
Achromobacter_xylosoxidans_cluster_17867_CUR79332.1	669	51.8685	58
Achromobacter_xylosoxidans_cluster_2373_EFV85546.1	492	50.4065	31
Achromobacter_xylosoxidans_cluster_5616_CCH04978.1	549	54.6448	41
Achromobacter_xylosoxidans_cluster_5673_CUJ49804.1	246	60.9756	8
Achromobacter_xylosoxidans_cluster_5673_CUJ50102.1	285	52.6316	14
Achromobacter_xylosoxidans_cluster_6162_KOQ29153.1	465	64.5161	29
Achromobacter_xylosoxidans_cluster_6172_KOQ31197.1	2850	75.4035	1166
Achromobacter_xylosoxidans_cluster_6173_KOQ31198.1	570	98.4211	191
Achromobacter_xylosoxidans_cluster_6240_KOQ31191.1	612	54.2484	51
Achromobacter_xylosoxidans_cluster_6243_KOQ31196.1	1431	55.5556	165
Achromobacter_xylosoxidans_cluster_6244_KOQ31202.1	759	55.2042	29
Achromobacter_xylosoxidans_cluster_6268_KOQ29168.1	378	71.6931	17
Achromobacter_xylosoxidans_cluster_6286_KOQ31221.1	270	55.5556	20
Achromobacter_xylosoxidans_cluster_6288_KOQ31224.1	1116	53.7634	148
Achromobacter_xylosoxidans_cluster_7007_CUJ48654.1	246	60.9756	5
Achromobacter_xylosoxidans_cluster_7007_CUJ59675.1	243	61.7284	4
Achromobacter_xylosoxidans_cluster_7214_KOQ30365.1	207	60.8696	8
Achromobacter_xylosoxidans_cluster_7214_PNM92114.1	612	55.5556	56
Achromobacter_xylosoxidans_cluster_7431_CUJ14337.1	285	52.6316	44
Achromobacter_xylosoxidans_cluster_7458_CUJ13758.1	294	57.8231	14
Achromobacter_xylosoxidans_cluster_8801_CUI35278.1	210	68.5714	4
Achromobacter_xylosoxidans_cluster_9041_PNM93309.1	804	66.1692	92
Achromobacter_xylosoxidans_cluster_9701_CUI84208.1	459	50.9804	61
C_tuberculostearicum|CP065972.1_cds_QQA98186.1_1156	393	98.7277	157
C_tuberculostearicum|CP065972.1_cds_QQA98187.1_1157	399	60.9023	90
C_tuberculostearicum|CP065972.1_cds_QQA98193.1_1163	507	59.1716	25
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	92.7429	278
C_tuberculostearicum|CP065972.1_cds_QQA98201.1_1172	834	90.1679	254
C_tuberculostearicum|CP065972.1_cds_QQA98209.1_1181	804	51.3682	26
C_tuberculostearicum|CP065972.1_cds_QQA98210.1_1182	345	73.0435	31
C_tuberculostearicum|CP065972.1_cds_QQA98225.1_1202	516	74.2248	65
C_tuberculostearicum|CP065972.1_cds_QQA98252.1_1230	891	58.0247	114
C_tuberculostearicum|CP065972.1_cds_QQA98272.1_1253	390	76.9231	21
C_tuberculostearicum|CP065972.1_cds_QQA98327.1_1313	888	50.9009	53
C_tuberculostearicum|CP065972.1_cds_QQA98330.1_1316	1074	79.6089	222
C_tuberculostearicum|CP065972.1_cds_QQA98364.1_1352	189	78.3069	4
C_tuberculostearicum|CP065972.1_cds_QQA98393.1_1382	420	80.4762	60
C_tuberculostearicum|CP065972.1_cds_QQA98491.1_1486	264	76.1364	55
C_tuberculostearicum|CP065972.1_cds_QQA98514.1_1510	306	83.6601	80
C_tuberculostearicum|CP065972.1_cds_QQA98527.1_1524	255	90.1961	55
C_tuberculostearicum|CP065972.1_cds_QQA98537.1_1536	1359	78.6608	413
C_tuberculostearicum|CP065972.1_cds_QQA98560.1_1559	1671	73.3692	306
C_tuberculostearicum|CP065972.1_cds_QQA98582.1_1581	870	75.8621	184
C_tuberculostearicum|CP065972.1_cds_QQA98583.1_1582	252	59.5238	11
C_tuberculostearicum|CP065972.1_cds_QQA98584.1_1583	2088	85.5843	667
