pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_14046_OFU78423.1	282	53.1915	21
Achromobacter_xylosoxidans_cluster_4695_CLBBHANH_02280	246	60.9756	7
Achromobacter_xylosoxidans_cluster_6175_KOQ31203.1	219	68.4932	1
Achromobacter_xylosoxidans_cluster_6246_KOQ31212.1	252	59.5238	6
Achromobacter_xylosoxidans_cluster_6246_QKI75098.1	225	66.6667	3
Achromobacter_xylosoxidans_cluster_6412_CUI35060.1	279	68.4588	22
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	50.4305	37
C_tuberculostearicum|CP065972.1_cds_QQA98225.1_1202	516	61.6279	54
C_tuberculostearicum|CP065972.1_cds_QQA98513.1_1509	279	51.2545	16
C_tuberculostearicum|CP065972.1_cds_QQA98531.1_1529	600	53.0000	98
C_tuberculostearicum|CP065972.1_cds_QQA98661.1_1666	429	62.7040	34
C_tuberculostearicum|CP065972.1_cds_QQA98766.1_1774	2556	55.3599	166
C_tuberculostearicum|CP065972.1_cds_QQA98776.1_1784	1851	80.7672	284
C_tuberculostearicum|CP065972.1_cds_QQA98891.1_1912	453	61.8102	20
C_tuberculostearicum|CP065972.1_cds_QQA98893.1_1914	291	57.0447	20
C_tuberculostearicum|CP065972.1_cds_QQA98987.1_2019	531	57.4388	47
C_tuberculostearicum|CP065972.1_cds_QQA99103.1_2148	201	88.0597	2
C_tuberculostearicum|CP065972.1_cds_QQA99183.1_18	492	75.6098	74
C_tuberculostearicum|CP065972.1_cds_QQA99269.1_109	468	73.0769	20
C_tuberculostearicum|CP065972.1_cds_QQA99270.1_110	2130	59.9061	187
C_tuberculostearicum|CP065972.1_cds_QQA99271.1_111	1191	90.9320	524
C_tuberculostearicum|CP065972.1_cds_QQA99279.1_119	306	96.4052	73
C_tuberculostearicum|CP065972.1_cds_QQA99286.1_126	744	72.4462	131
C_tuberculostearicum|CP065972.1_cds_QQA99287.1_127	417	60.4317	27
C_tuberculostearicum|CP065972.1_cds_QQA99288.1_128	231	99.5671	21
C_tuberculostearicum|CP065972.1_cds_QQA99299.1_140	369	70.4607	21
C_tuberculostearicum|CP065972.1_cds_QQA99300.1_141	315	75.2381	44
C_tuberculostearicum|CP065972.1_cds_QQA99301.1_142	552	62.6812	31
C_tuberculostearicum|CP065972.1_cds_QQA99308.1_150	624	56.2500	47
C_tuberculostearicum|CP065972.1_cds_QQA99318.1_160	264	65.5303	88
C_tuberculostearicum|CP065972.1_cds_QQA99319.1_161	369	75.8808	25
C_tuberculostearicum|CP065972.1_cds_QQA99320.1_162	405	74.0741	60
C_tuberculostearicum|CP065972.1_cds_QQA99331.1_174	444	65.9910	16
C_tuberculostearicum|CP065972.1_cds_QQA99513.1_377	261	57.4713	6
C_tuberculostearicum|CP065972.1_cds_QQA99602.1_474	255	58.8235	18
C_tuberculostearicum|CP065972.1_cds_QQA99603.1_475	306	99.3464	47
C_tuberculostearicum|CP065972.1_cds_QQA99604.1_476	165	83.6364	15
C_tuberculostearicum|CP065972.1_cds_QQA99605.1_477	237	92.4051	31
C_tuberculostearicum|CP065972.1_cds_QQA99813.1_704	1641	50.1523	62
C_tuberculostearicum|CP065972.1_cds_QQA99814.1_705	990	74.6465	180
C_tuberculostearicum|CP065972.1_cds_QQA99816.1_707	369	57.1816	24
C_tuberculostearicum|CP065972.1_cds_QQA99934.1_833	264	97.3485	824
C_tuberculostearicum|CP065972.1_cds_QQB00010.1_920	384	52.0833	15
C_tuberculostearicum|CP065972.1_cds_QQB00051.1_963	234	83.7607	2
C_tuberculostearicum|CP065972.1_cds_QQB00072.1_985	570	65.6140	36
C_tuberculostearicum|CP065972.1_cds_QQB00156.1_1075	1014	59.9606	117
C_tuberculostearicum|CP065972.1_cds_QQB00162.1_1081	525	72.7619	38
C_tuberculostearicum|CP065972.1_cds_QQB00163.1_1082	594	69.0236	134
C_tuberculostearicum|CP065972.1_cds_QQB00191.1_1111	861	73.0546	75
C_tuberculostearicum|CP065972.1_cds_QQB00268.1_986	321	85.9813	27
C_tuberculostearicum|CP068156.1_cds_QQU81428.1_1825	642	51.5576	149
C_tuberculostearicum|CP068156.1_cds_QQU82318.1_522	171	64.3275	5
C_tuberculostearicum|CP068156.1_cds_QQU82690.1_930	363	82.9201	20
