pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_6495_KOQ31199.1	282	53.1915	3
Achromobacter_xylosoxidans_cluster_6658_OMG84814.1	285	55.4386	5
Achromobacter_xylosoxidans_cluster_8363_CUJ52006.1	285	52.6316	2
Achromobacter_xylosoxidans_cluster_9456_CUJ46665.1	531	56.4972	12
C_tuberculostearicum|CP065972.1_cds_QQA98310.1_1294	435	54.7126	6
C_tuberculostearicum|CP065972.1_cds_QQA98374.1_1362	399	70.4261	11
C_tuberculostearicum|CP065972.1_cds_QQA98514.1_1510	306	75.4902	3
C_tuberculostearicum|CP065972.1_cds_QQA98527.1_1524	255	82.7451	13
C_tuberculostearicum|CP065972.1_cds_QQA98863.1_1882	648	61.5741	3
C_tuberculostearicum|CP065972.1_cds_QQA99258.1_97	522	54.2146	2
C_tuberculostearicum|CP065972.1_cds_QQA99271.1_111	1191	58.6062	42
C_tuberculostearicum|CP065972.1_cds_QQA99287.1_127	417	51.3189	4
C_tuberculostearicum|CP065972.1_cds_QQA99305.1_147	384	69.7917	12
C_tuberculostearicum|CP065972.1_cds_QQA99593.1_463	324	51.5432	8
C_tuberculostearicum|CP065972.1_cds_QQA99604.1_476	165	83.6364	1
C_tuberculostearicum|CP065972.1_cds_QQA99809.1_700	801	58.0524	24
C_tuberculostearicum|CP065972.1_cds_QQA99811.1_702	570	72.4561	25
C_tuberculostearicum|CP065972.1_cds_QQA99934.1_833	264	92.0455	61
C_tuberculostearicum|CP065972.1_cds_QQB00054.1_966	1008	55.6548	19
C_tuberculostearicum|CP065972.1_cds_QQB00257.1_814	522	78.5441	9
C_tuberculostearicum|CP065972.1_cds_QQB00268.1_986	321	69.1589	8
C_tuberculostearicum|CP068156.1_cds_QQU81428.1_1825	642	95.1713	50
C_ureicelerivorans|CP009215.1_cds_AIL97664.1_1741	210	90.4762	14
C_ureicelerivorans|CP009215.1_cds_AIL97703.1_1780	270	55.5556	1
Cutibacterium_acnes_cluster_1004_EFS77415.1	891	59.2593	11
Cutibacterium_acnes_cluster_1007_TMT63717.1	520	55.7692	5
Cutibacterium_acnes_cluster_1016_EFT55721.1	681	58.0029	7
Cutibacterium_acnes_cluster_101_AAT82303.1	696	62.2126	5
Cutibacterium_acnes_cluster_1022_EFT03309.1	372	55.3763	12
Cutibacterium_acnes_cluster_1050_AAT82212.1	315	52.3810	3
Cutibacterium_acnes_cluster_1072_AAT83929.1	519	75.9152	26
Cutibacterium_acnes_cluster_1076_EGF68109.1	273	54.9451	1
Cutibacterium_acnes_cluster_1107_EFT03036.1	1623	50.4621	41
Cutibacterium_acnes_cluster_1120_AAT82345.1	504	60.7143	5
Cutibacterium_acnes_cluster_1124_AAT82564.1	408	81.1275	13
Cutibacterium_acnes_cluster_1125_KEY37415.1	1302	57.2197	15
Cutibacterium_acnes_cluster_1144_AAT81898.1	801	61.1735	9
Cutibacterium_acnes_cluster_115_ESK59794.1	267	56.1798	1
Cutibacterium_acnes_cluster_1161_AAT82394.1	168	88.6905	2
Cutibacterium_acnes_cluster_1162_AAT83577.1	369	91.3279	7
Cutibacterium_acnes_cluster_1163_AAT83579.1	234	64.9573	1
Cutibacterium_acnes_cluster_1164_AAT83735.1	2574	56.4491	64
Cutibacterium_acnes_cluster_1165_AAT83576.1	369	79.1328	4
Cutibacterium_acnes_cluster_1173_AAT83544.1	618	83.3333	7
Cutibacterium_acnes_cluster_1174_AAT83578.1	273	52.7473	2
Cutibacterium_acnes_cluster_1181_EFT03681.1	369	61.7886	32
Cutibacterium_acnes_cluster_1182_AAT83574.1	186	86.5591	2
Cutibacterium_acnes_cluster_1195_ADD99627.1	417	62.8297	5
Cutibacterium_acnes_cluster_1207_AAT83061.1	669	52.3169	7
Cutibacterium_acnes_cluster_1209_EFD03466.1	555	95.4955	18
Cutibacterium_acnes_cluster_1222_AAT83599.1	471	57.7495	5
Cutibacterium_acnes_cluster_1225_AEE71554.1	1104	53.9855	24
Cutibacterium_acnes_cluster_1244_AAT83811.1	309	85.7605	4
Cutibacterium_acnes_cluster_1244_EFS51496.1	228	56.1404	4
Cutibacterium_acnes_cluster_1245_ADE00969.1	924	65.8009	5
Cutibacterium_acnes_cluster_1245_ESS78138.1	278	65.1079	2
Cutibacterium_acnes_cluster_1262_AAT82529.1	414	55.7971	3
Cutibacterium_acnes_cluster_1266_AAT82335.1	429	86.4802	22
Cutibacterium_acnes_cluster_1266_EFD08244.1	189	85.1852	2
Cutibacterium_acnes_cluster_1270_EFS49928.1	348	60.0575	4
Cutibacterium_acnes_cluster_1273_AAT83881.1	1032	75.0969	24
Cutibacterium_acnes_cluster_1273_EGF04760.1	868	85.9447	26
Cutibacterium_acnes_cluster_1274_OAY00689.1	414	71.0145	3
Cutibacterium_acnes_cluster_1276_ADE00453.1	231	94.3723	14
Cutibacterium_acnes_cluster_1288_AAT82585.1	600	74.3333	9
Cutibacterium_acnes_cluster_1288_EFS63370.1	585	55.5556	3
Cutibacterium_acnes_cluster_1288_EFS87007.1	309	59.8706	2
Cutibacterium_acnes_cluster_1307_AAT83393.1	540	61.4815	22
Cutibacterium_acnes_cluster_130_EFS49138.1	225	66.6667	7
Cutibacterium_acnes_cluster_130_EFS87801.1	216	71.2963	4
Cutibacterium_acnes_cluster_1314_AAT83557.1	222	70.7207	13
Cutibacterium_acnes_cluster_1317_ADE00284.1	186	76.8817	1
Cutibacterium_acnes_cluster_131_AAT83180.1	423	62.1749	16
Cutibacterium_acnes_cluster_131_EFT78679.1	333	78.9790	14
Cutibacterium_acnes_cluster_1349_ADE00919.1	240	52.0833	1
Cutibacterium_acnes_cluster_1361_AEH29129.1	570	52.6316	10
Cutibacterium_acnes_cluster_1375_EGF72772.1	282	53.1915	1
Cutibacterium_acnes_cluster_1382_AAT83946.1	399	91.4787	59
Cutibacterium_acnes_cluster_1382_EFT77285.1	771	65.3696	10
Cutibacterium_acnes_cluster_1406_EMF64978.1	798	50.7519	6
Cutibacterium_acnes_cluster_1448_AAT82413.1	1035	63.3816	17
Cutibacterium_acnes_cluster_1462_AAT82380.1	501	56.0878	2
Cutibacterium_acnes_cluster_1463_AAT84018.1	930	73.7634	7
Cutibacterium_acnes_cluster_1475_AAT82162.1	1017	74.4346	18
Cutibacterium_acnes_cluster_1475_EFT54494.1	849	58.8928	5
Cutibacterium_acnes_cluster_1479_AAT83270.1	759	54.0184	6
Cutibacterium_acnes_cluster_1549_AAT83373.1	1686	63.1673	21
Cutibacterium_acnes_cluster_1557_EFS88078.1	279	86.7384	4
Cutibacterium_acnes_cluster_155_REB12124.1	504	54.3651	3
Cutibacterium_acnes_cluster_1588_AAT84004.1	858	66.2005	28
Cutibacterium_acnes_cluster_1592_BBJ76484.1	780	52.0513	12
Cutibacterium_acnes_cluster_1601_AAT83751.1	1143	97.9878	53
Cutibacterium_acnes_cluster_1611_EFT10049.1	168	89.2857	5
Cutibacterium_acnes_cluster_1639_ESK58411.1	282	53.1915	1
Cutibacterium_acnes_cluster_1644_AAT82311.1	633	54.5024	5
Cutibacterium_acnes_cluster_1644_EFS86712.1	213	63.3803	3
Cutibacterium_acnes_cluster_165_EFS86318.1	306	61.7647	3
Cutibacterium_acnes_cluster_1669_AAT82143.1	717	63.5983	28
Cutibacterium_acnes_cluster_166_BBJ77022.1	189	91.0053	2
Cutibacterium_acnes_cluster_1672_AAT82139.1	519	73.0250	12
Cutibacterium_acnes_cluster_1674_AAT83705.1	564	96.8085	11
Cutibacterium_acnes_cluster_1677_EFB88350.1	186	76.3441	1
Cutibacterium_acnes_cluster_1722_EFS88926.1	235	63.8298	2
Cutibacterium_acnes_cluster_1722_EFT80635.1	201	74.6269	2
Cutibacterium_acnes_cluster_1722_KEY37180.1	295	50.8475	1
Cutibacterium_acnes_cluster_173_ADE00512.1	486	72.2222	16
Cutibacterium_acnes_cluster_1743_AAT82983.1	570	52.6316	4
Cutibacterium_acnes_cluster_1743_ADE00955.1	273	54.9451	1
