pangene	length	percent_cov	unpaired_read_count
Achromobacter_xylosoxidans_cluster_4379_CLBBHANH_04447	237	63.2911	1
Achromobacter_xylosoxidans_cluster_7841_CUJ74374.1	273	54.9451	1
Achromobacter_xylosoxidans_cluster_8149_CUJ13925.1	306	61.4379	2
C_tuberculostearicum|CP065972.1_cds_1201	582	98.7973	16
C_tuberculostearicum|CP065972.1_cds_322	1200	68.4167	26
C_tuberculostearicum|CP065972.1_cds_QQA98162.1_1132	1317	100.0000	159
C_tuberculostearicum|CP065972.1_cds_QQA98163.1_1133	963	100.0000	377
C_tuberculostearicum|CP065972.1_cds_QQA98164.1_1134	444	96.1712	193
C_tuberculostearicum|CP065972.1_cds_QQA98165.1_1135	384	66.4063	4
C_tuberculostearicum|CP065972.1_cds_QQA98166.1_1136	441	87.3016	5
C_tuberculostearicum|CP065972.1_cds_QQA98167.1_1137	2835	100.0000	2194
C_tuberculostearicum|CP065972.1_cds_QQA98168.1_1138	348	100.0000	1030
C_tuberculostearicum|CP065972.1_cds_QQA98169.1_1139	1017	100.0000	726
C_tuberculostearicum|CP065972.1_cds_QQA98170.1_1140	540	99.4444	79
C_tuberculostearicum|CP065972.1_cds_QQA98171.1_1141	852	96.1268	59
C_tuberculostearicum|CP065972.1_cds_QQA98172.1_1142	330	93.9394	26
C_tuberculostearicum|CP065972.1_cds_QQA98173.1_1143	363	98.8981	91
C_tuberculostearicum|CP065972.1_cds_QQA98174.1_1144	1770	99.7175	589
C_tuberculostearicum|CP065972.1_cds_QQA98175.1_1145	723	99.8617	56
C_tuberculostearicum|CP065972.1_cds_QQA98176.1_1146	1314	99.3912	36
C_tuberculostearicum|CP065972.1_cds_QQA98178.1_1148	900	97.2222	109
C_tuberculostearicum|CP065972.1_cds_QQA98179.1_1149	744	97.8495	11
C_tuberculostearicum|CP065972.1_cds_QQA98180.1_1150	1185	81.2658	56
C_tuberculostearicum|CP065972.1_cds_QQA98181.1_1151	822	92.9440	51
C_tuberculostearicum|CP065972.1_cds_QQA98182.1_1152	1356	99.1150	90
C_tuberculostearicum|CP065972.1_cds_QQA98183.1_1153	1497	100.0000	2449
C_tuberculostearicum|CP065972.1_cds_QQA98184.1_1154	1029	97.4733	74
C_tuberculostearicum|CP065972.1_cds_QQA98185.1_1155	1404	96.5812	101
C_tuberculostearicum|CP065972.1_cds_QQA98186.1_1156	393	100.0000	1912
C_tuberculostearicum|CP065972.1_cds_QQA98187.1_1157	399	100.0000	2276
C_tuberculostearicum|CP065972.1_cds_QQA98188.1_1158	870	99.7701	133
C_tuberculostearicum|CP065972.1_cds_QQA98189.1_1159	1854	99.8921	342
C_tuberculostearicum|CP065972.1_cds_QQA98190.1_1160	1164	100.0000	870
C_tuberculostearicum|CP065972.1_cds_QQA98191.1_1161	1209	99.7519	247
C_tuberculostearicum|CP065972.1_cds_QQA98192.1_1162	1161	94.1430	144
C_tuberculostearicum|CP065972.1_cds_QQA98193.1_1163	507	100.0000	797
C_tuberculostearicum|CP065972.1_cds_QQA98194.1_1164	1593	99.9372	153
C_tuberculostearicum|CP065972.1_cds_QQA98195.1_1165	831	99.6390	113
C_tuberculostearicum|CP065972.1_cds_QQA98196.1_1166	1125	96.5333	330
C_tuberculostearicum|CP065972.1_cds_QQA98197.1_1167	408	99.5098	39
C_tuberculostearicum|CP065972.1_cds_QQA98198.1_1168	879	100.0000	420
C_tuberculostearicum|CP065972.1_cds_QQA98199.1_1169	558	100.0000	324
C_tuberculostearicum|CP065972.1_cds_QQA98200.1_1171	813	100.0000	1790
C_tuberculostearicum|CP065972.1_cds_QQA98201.1_1172	834	100.0000	1561
C_tuberculostearicum|CP065972.1_cds_QQA98202.1_1174	918	97.8214	141
C_tuberculostearicum|CP065972.1_cds_QQA98203.1_1175	1182	65.6514	12
C_tuberculostearicum|CP065972.1_cds_QQA98204.1_1176	1563	58.1574	15
C_tuberculostearicum|CP065972.1_cds_QQA98206.1_1178	306	100.0000	224
C_tuberculostearicum|CP065972.1_cds_QQA98207.1_1179	642	97.6636	52
C_tuberculostearicum|CP065972.1_cds_QQA98208.1_1180	738	98.7805	224
