2.84	70945	unclassified
66.01	1648562	 Cutibacterium acnes
2.03	50818	 Cutibacterium granulosum
0.60	15088	 Cutibacterium modestum
0.06	1527	 Cutibacterium avidum
0.00	73	 Tessaracoccus flavescens
0.00	9	 Tessaracoccus defluvii
0.00	8	 Tessaracoccus aquimaris
0.00	2	 Tessaracoccus sp. MC1865
0.00	2	 Tessaracoccus sp. J1M15
0.00	1	 Tessaracoccus timonensis
0.00	57	 Microlunatus phosphovorus
0.00	13	 Microlunatus sp. KUDC0627
0.00	5	 Microlunatus sp. Gsoil 973
0.00	10	 Microlunatus soli
0.00	8	 Microlunatus sagamiharensis
0.00	22	 Acidipropionibacterium jensenii
0.00	9	 Acidipropionibacterium acidipropionici
0.00	7	 Acidipropionibacterium virtanenii
0.00	13	 Brevilactibacter coleopterorum
0.00	6	 Brevilactibacter sp. MC1595
0.00	11	 Propionibacterium australiense
0.00	10	 Propionibacterium freudenreichii
0.00	1	 Propionibacterium acidifaciens
0.00	12	 Arachnia rubra
0.00	6	 Arachnia propionica
0.00	5	 Auraticoccus monumenti
0.00	2	 Propionimicrobium sp. Marseille-P3275
0.00	1	 Raineyella sp. CBA3103
0.01	276	 Nocardioides houyundeii
0.00	15	 Nocardioides sp. MC1495
0.00	9	 Nocardioides sp. G188
0.00	7	 Nocardioides sp. zg-536
0.00	7	 Nocardioides sp. zg-1228
0.00	6	 Nocardioides sp. S5
0.00	5	 Nocardioides sp. JS614
0.00	5	 Nocardioides sp. WS12
0.00	4	 Nocardioides sp. S-1144
0.00	4	 Nocardioides sp. zg-579
0.00	3	 Nocardioides sp. JQ2195
0.00	2	 Nocardioides sp. LMS-CY
0.00	2	 Nocardioides sp. ZJ1313
0.00	1	 Nocardioides sp. SCSIO 67246
0.00	1	 Nocardioides sp. CF8
0.00	1	 Nocardioides sp. dk884
0.00	1	 Nocardioides sp. 603
0.00	27	 Nocardioides dongkuii
0.00	17	 Nocardioides dokdonensis
0.00	12	 Nocardioides aquaticus
0.00	11	 Nocardioides rotundus
0.00	10	 Nocardioides anomalus
0.00	8	 Nocardioides baekrokdamisoli
0.00	8	 Nocardioides humi
0.00	7	 Nocardioides ungokensis
0.00	6	 Nocardioides euryhalodurans
0.00	5	 Nocardioides cynanchi
0.00	5	 Nocardioides aromaticivorans
0.00	3	 Nocardioides mesophilus
0.00	3	 Nocardioides seonyuensis
0.00	2	 Nocardioides piscis
0.00	1	 Nocardioides sambongensis
0.00	30	 Aeromicrobium marinum
0.00	11	 Aeromicrobium choanae
0.00	10	 Aeromicrobium erythreum
0.00	3	 Aeromicrobium sp. A1-2
0.00	2	 Aeromicrobium sp. zg-629
0.00	7	 Aeromicrobium chenweiae
0.00	3	 Aeromicrobium yanjiei
0.00	17	 Mumia sp. ZJ1417
0.00	13	 Marmoricola scoriae
0.00	8	 Friedmanniella luteola
0.00	4	 Pimelobacter simplex
0.00	2	 Micropruina glycogenica
0.00	3	 Actinopolymorpha singaporensis
0.00	2	 Kribbella flavida
5.17	129091	 Corynebacterium kefirresidentii
0.34	8525	 Corynebacterium tuberculostearicum
0.06	1588	 Corynebacterium segmentosum
0.02	394	 Corynebacterium striatum
0.01	358	 Corynebacterium sanguinis
0.01	317	 Corynebacterium kroppenstedtii
0.01	286	 Corynebacterium matruchotii
0.01	279	 Corynebacterium minutissimum
0.01	255	 Corynebacterium macginleyi
0.01	248	 Corynebacterium simulans
0.00	72	 Corynebacterium sp. zg-917
0.00	17	 Corynebacterium sp. 1959
0.00	14	 Corynebacterium sp. FDAARGOS 1242
0.00	12	 Corynebacterium sp. sy039
0.00	12	 Corynebacterium sp. zg-320
0.00	10	 Corynebacterium sp. 2039
0.00	9	 Corynebacterium sp. NML98-0116
0.00	8	 Corynebacterium sp. 4H37-19
0.00	7	 Corynebacterium sp. L2-79-05
0.00	5	 Corynebacterium sp. 2019
0.00	122	 Corynebacterium diphtheriae
0.00	122	 Corynebacterium ureicelerivorans
0.00	120	 Corynebacterium aurimucosum
0.00	83	 Corynebacterium glucuronolyticum
0.00	62	 Corynebacterium singulare
0.00	57	 Corynebacterium propinquum
0.00	56	 Corynebacterium frankenforstense
0.00	43	 Corynebacterium phocae
0.00	43	 Corynebacterium camporealensis
0.00	43	 Corynebacterium mustelae
0.00	42	 Corynebacterium lizhenjunii
0.00	42	 Corynebacterium urogenitale
0.00	41	 Corynebacterium flavescens
0.00	40	 Corynebacterium urealyticum
0.00	30	 Corynebacterium bovis
0.00	29	 Corynebacterium anserum
0.00	28	 Corynebacterium jeikeium
0.00	28	 Corynebacterium endometrii
0.00	27	 Corynebacterium mycetoides
0.00	26	 Corynebacterium yudongzhengii
0.00	26	 Corynebacterium argentoratense
0.00	26	 Corynebacterium atypicum
0.00	24	 Corynebacterium aquilae
0.00	24	 Corynebacterium vitaeruminis
0.00	24	 Corynebacterium glyciniphilum
0.00	20	 Corynebacterium liangguodongii
0.00	19	 Corynebacterium maris
0.00	19	 Corynebacterium genitalium
0.00	18	 Corynebacterium riegelii
0.00	16	 Corynebacterium stationis
0.00	16	 Corynebacterium cystitidis
0.00	15	 Corynebacterium incognita
0.00	15	 Corynebacterium renale
0.00	15	 Corynebacterium freneyi
0.00	14	 Corynebacterium glaucum
0.00	14	 Corynebacterium falsenii
0.00	14	 Corynebacterium choanae
0.00	14	 Corynebacterium uterequi
0.00	13	 Corynebacterium imitans
0.00	13	 Corynebacterium pseudopelargi
0.00	13	 Corynebacterium provencense
0.00	13	 Corynebacterium coyleae
0.00	13	 Corynebacterium nuruki
0.00	12	 Corynebacterium pseudotuberculosis
0.00	11	 Corynebacterium testudinoris
0.00	11	 Corynebacterium variabile
0.00	11	 Corynebacterium resistens
0.00	9	 Corynebacterium glutamicum
0.00	9	 Corynebacterium amycolatum
0.00	8	 Corynebacterium doosanense
0.00	8	 Corynebacterium sphenisci
0.00	8	 Corynebacterium halotolerans
0.00	7	 Corynebacterium casei
0.00	7	 Corynebacterium qintianiae
0.00	7	 Corynebacterium suranareeae
