paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
1803334	1383261	Malassezia_restricta	non_contaminant	51.9169735620827	TRUE	3473496	34734.96	398233.0769921716	TRUE	TRUE	MHS414
757624	1725700	Malassezia_globosa	non_contaminant	21.81156966928996	TRUE	3473496	34734.96	496819.342817726	TRUE	TRUE	MHS414
17008	47246	Malassezia_arunalokei	non_contaminant	0.48965077259337564	TRUE	3473496	34734.96	13601.858185528356	TRUE	TRUE	MHS414
14458	8112	Malassezia_furfur	non_contaminant	0.4162377040307517	TRUE	3473496	34734.96	2335.3992634510014	FALSE	FALSE	MHS414
12749	3587	Malassezia_pachydermatis	non_contaminant	0.3670365533744677	TRUE	3473496	34734.96	1032.6771644475768	FALSE	FALSE	MHS414
10758	2791	Malassezia_japonica	non_contaminant	0.30971678101831696	TRUE	3473496	34734.96	803.5132327775821	FALSE	FALSE	MHS414
8123	3615	Malassezia_slooffiae	non_contaminant	0.23385661017027223	TRUE	3473496	34734.96	1040.7382072701394	FALSE	FALSE	MHS414
7798	1933	Malassezia_cuniculi	non_contaminant	0.22450004260836923	TRUE	3473496	34734.96	556.4998491433415	FALSE	FALSE	MHS414
6286	2104	Malassezia_caprae	non_contaminant	0.180970411366531	TRUE	3473496	34734.96	605.7297892382775	FALSE	FALSE	MHS414
6233	2270	Malassezia_nana	non_contaminant	0.17944457111797452	TRUE	3473496	34734.96	653.5202574006131	FALSE	FALSE	MHS414
5843	2235	Malassezia_obtusa	non_contaminant	0.16821669004369086	TRUE	3473496	34734.96	643.4439538724098	FALSE	FALSE	MHS414
4944	3971	Malassezia_sympodialis	non_contaminant	0.1423349846955344	TRUE	3473496	34734.96	1143.2286088712929	FALSE	FALSE	MHS414
4749	9503	Malassezia_dermatis	non_contaminant	0.1367210441583926	TRUE	3473496	34734.96	2735.860355100452	FALSE	FALSE	MHS414
3626	1860	Malassezia_equina	non_contaminant	0.10439050455218603	TRUE	3473496	34734.96	535.4835589273746	FALSE	FALSE	MHS414
3329	1262	Malassezia_vespertilionis	non_contaminant	0.09584004127253924	FALSE	3473496	34734.96	363.3227157883585	FALSE	FALSE	MHS414
3230	675	Malassezia_yamatoensis	non_contaminant	0.09298988684599033	FALSE	3473496	34734.96	194.32871090106337	FALSE	FALSE	MHS414
1210	721	Sporisorium_graminicola	non_contaminant	0.034835220768931356	FALSE	3473496	34734.96	207.5718526809877	FALSE	FALSE	MHS414
457	500	Ustilago_maydis	non_contaminant	0.013156773463968291	FALSE	3473496	34734.96	143.94719326004693	FALSE	FALSE	MHS414
127	207	Marasmius_oreades	non_contaminant	0.003656258708805192	FALSE	3473496	34734.96	59.59413800965943	FALSE	FALSE	MHS414
75	183	Rhizoctonia_solani	non_contaminant	0.002159207898900704	FALSE	3473496	34734.96	52.68467273317718	FALSE	FALSE	MHS414
63	210	Cryptococcus_neoformans	non_contaminant	0.0018137346350765914	FALSE	3473496	34734.96	60.45782116921971	FALSE	FALSE	MHS414
