paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
1132791	669508	Malassezia_furfur	non_contaminant	33.02404144829997	TRUE	3430201	34302.009999999995	195180.39904950178	TRUE	TRUE	MHS362
699168	526337	Malassezia_globosa	non_contaminant	20.382712266715565	TRUE	3430201	34302.009999999995	153442.02861581583	TRUE	TRUE	MHS362
4857	15237	Malassezia_restricta	non_contaminant	0.14159520098093376	TRUE	3430201	34302.009999999995	4442.013747882413	FALSE	FALSE	MHS362
1237	7452	Malassezia_sympodialis	non_contaminant	0.03606202668589975	FALSE	3430201	34302.009999999995	2172.4674443276067	FALSE	FALSE	MHS362
554	3150	Malassezia_arunalokei	non_contaminant	0.01615065706062123	FALSE	3430201	34302.009999999995	918.3135332302685	FALSE	FALSE	MHS362
430	2204	Malassezia_pachydermatis	non_contaminant	0.012535708548857633	FALSE	3430201	34302.009999999995	642.5279451554005	FALSE	FALSE	MHS362
294	7231	Malassezia_obtusa	non_contaminant	0.008570926310149173	FALSE	3430201	34302.009999999995	2108.039732948594	FALSE	FALSE	MHS362
147	927	Malassezia_yamatoensis	non_contaminant	0.004285463155074587	FALSE	3430201	34302.009999999995	270.24655406490757	FALSE	FALSE	MHS362
145	3993	Malassezia_japonica	non_contaminant	0.004227157533917109	FALSE	3430201	34302.009999999995	1164.0717264090356	FALSE	FALSE	MHS362
136	1074	Malassezia_caprae	non_contaminant	0.003964782238708461	FALSE	3430201	34302.009999999995	313.10118561565343	FALSE	FALSE	MHS362
90	1297	Malassezia_nana	non_contaminant	0.0026237529520864813	FALSE	3430201	34302.009999999995	378.1119532062407	FALSE	FALSE	MHS362
70	1043	Malassezia_vespertilionis	non_contaminant	0.0020406967405117078	FALSE	3430201	34302.009999999995	304.06381433624443	FALSE	FALSE	MHS362
67	1610	Malassezia_cuniculi	non_contaminant	0.0019532383087754917	FALSE	3430201	34302.009999999995	469.36025031769276	FALSE	FALSE	MHS362
56	2734	Malassezia_slooffiae	non_contaminant	0.001632557392409366	FALSE	3430201	34302.009999999995	797.0378412227155	FALSE	FALSE	MHS362
49	1104	Malassezia_equina	non_contaminant	0.0014284877183581954	FALSE	3430201	34302.009999999995	321.84702878927504	FALSE	FALSE	MHS362
28	1079	Malassezia_dermatis	non_contaminant	8.16278696204683e-4	FALSE	3430201	34302.009999999995	314.5588261445904	FALSE	FALSE	MHS362
7	773	Sporisorium_graminicola	non_contaminant	2.0406967405117076e-4	FALSE	3430201	34302.009999999995	225.35122577365001	FALSE	FALSE	MHS362
2	427	Ustilago_maydis	non_contaminant	5.830562115747736e-5	FALSE	3430201	34302.009999999995	124.48250117121417	FALSE	FALSE	MHS362
64	130	Marasmius_oreades	non_contaminant	0.0018657798770392755	FALSE	3430201	34302.009999999995	37.89865375236029	FALSE	FALSE	MHS362
36	170	Rhizoctonia_solani	non_contaminant	0.0010495011808345925	FALSE	3430201	34302.009999999995	49.55977798385576	FALSE	FALSE	MHS362
32	79	Cryptococcus_gattii_VGI	non_contaminant	9.328899385196378e-4	FALSE	3430201	34302.009999999995	23.03072035720356	FALSE	FALSE	MHS362
8	158	Cryptococcus_neoformans	non_contaminant	2.3322248462990944e-4	FALSE	3430201	34302.009999999995	46.06144071440712	FALSE	FALSE	MHS362
510	182	Aspergillus_oryzae	non_contaminant	0.014867933395156728	FALSE	3430201	34302.009999999995	53.0581152533044	FALSE	FALSE	MHS362
143	63	Aspergillus_flavus	non_contaminant	0.004168851912759631	FALSE	3430201	34302.009999999995	18.36627066460537	FALSE	FALSE	MHS362
517	391	Aspergillus_chevalieri	non_contaminant	0.015072003069207897	FALSE	3430201	34302.009999999995	113.98748936286825	FALSE	FALSE	MHS362
218	213	Aspergillus_luchuensis	non_contaminant	0.006355312706165033	FALSE	3430201	34302.009999999995	62.095486532713394	FALSE	FALSE	MHS362
63	171	Aspergillus_puulaauensis	non_contaminant	0.001836627066460537	FALSE	3430201	34302.009999999995	49.851306089643145	FALSE	FALSE	MHS362
37	139	Aspergillus_fumigatus	non_contaminant	0.0010786539914133312	FALSE	3430201	34302.009999999995	40.522406704446766	FALSE	FALSE	MHS362
23	130	Talaromyces_rugulosus	non_contaminant	6.705146433109896e-4	FALSE	3430201	34302.009999999995	37.89865375236029	FALSE	FALSE	MHS362
