paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
1784238	1080166	Malassezia_sympodialis	non_contaminant	69.39333656140433	TRUE	2571195	25711.95	420102.714885491	TRUE	TRUE	MHS343
168323	270056	Malassezia_globosa	non_contaminant	6.546489083869562	TRUE	2571195	25711.95	105031.31812250725	TRUE	TRUE	MHS343
69372	82773	Malassezia_restricta	non_contaminant	2.698045072427412	TRUE	2571195	25711.95	32192.42414519319	TRUE	TRUE	MHS343
10666	18892	Malassezia_obtusa	non_contaminant	0.4148265689689036	TRUE	2571195	25711.95	7347.556291918739	FALSE	FALSE	MHS343
9725	6279	Malassezia_yamatoensis	non_contaminant	0.37822880022713173	TRUE	2571195	25711.95	2442.0551533430953	FALSE	FALSE	MHS343
8781	18604	Malassezia_japonica	non_contaminant	0.34151435422050835	TRUE	2571195	25711.95	7235.546117661243	FALSE	FALSE	MHS343
5920	11134	Malassezia_slooffiae	non_contaminant	0.23024313597373985	TRUE	2571195	25711.95	4330.282222857465	FALSE	FALSE	MHS343
5620	11009	Malassezia_arunalokei	non_contaminant	0.21857540948858412	TRUE	2571195	25711.95	4281.666695835983	FALSE	FALSE	MHS343
4743	11021	Malassezia_furfur	non_contaminant	0.18446675573031218	TRUE	2571195	25711.95	4286.333786430046	FALSE	FALSE	MHS343
3538	19350	Malassezia_dermatis	non_contaminant	0.1376013876816033	TRUE	2571195	25711.95	7525.68358292545	FALSE	FALSE	MHS343
2731	1820	Malassezia_cuniculi	non_contaminant	0.10621520343653437	TRUE	2571195	25711.95	707.8420734327813	FALSE	FALSE	MHS343
2661	13233	Malassezia_caprae	non_contaminant	0.10349273392333137	TRUE	2571195	25711.95	5146.634152602195	FALSE	FALSE	MHS343
1092	6333	Malassezia_nana	non_contaminant	0.042470524405966874	FALSE	2571195	25711.95	2463.057061016376	FALSE	FALSE	MHS343
868	3428	Malassezia_pachydermatis	non_contaminant	0.03375862196371726	FALSE	2571195	25711.95	1333.2322130371288	FALSE	FALSE	MHS343
