paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
4133953	692967	Cutibacterium_acnes	non_contaminant	78.57287308188968	TRUE	5261298	52612.98	131710.27377654717	TRUE	TRUE	MHS390
16297	98841	Cutibacterium_granulosum	non_contaminant	0.30975246032442944	TRUE	5261298	52612.98	18786.428748191036	TRUE	TRUE	MHS390
1156	12173	Cutibacterium_avidum	non_contaminant	0.021971764382097345	FALSE	5261298	52612.98	2313.6876109279497	FALSE	FALSE	MHS390
288	10691	Cutibacterium_modestum	non_contaminant	0.0054739343789308266	FALSE	5261298	52612.98	2032.0080710121342	FALSE	FALSE	MHS390
17	115	Microlunatus_sagamiharensis	non_contaminant	3.2311418208966685e-4	FALSE	5261298	52612.98	21.857724082536286	FALSE	FALSE	MHS390
8	98	Microlunatus_phosphovorus	non_contaminant	1.520537327480785e-4	FALSE	5261298	52612.98	18.62658226163962	FALSE	FALSE	MHS390
6	68	Microlunatus_sp._KUDC0627	non_contaminant	1.1404029956105889e-4	FALSE	5261298	52612.98	12.924567283586674	FALSE	FALSE	MHS390
2	76	Microlunatus_sp._Gsoil_973	non_contaminant	3.8013433187019624e-5	FALSE	5261298	52612.98	14.445104611067459	FALSE	FALSE	MHS390
1	66	Microlunatus_soli	non_contaminant	1.9006716593509812e-5	FALSE	5261298	52612.98	12.544432951716477	FALSE	FALSE	MHS390
10	713	Acidipropionibacterium_jensenii	non_contaminant	1.9006716593509816e-4	FALSE	5261298	52612.98	135.51788931172499	FALSE	FALSE	MHS390
3	514	Acidipropionibacterium_acidipropionici	non_contaminant	5.7020149780529443e-05	FALSE	5261298	52612.98	97.69452329064045	FALSE	FALSE	MHS390
1	380	Acidipropionibacterium_virtanenii	non_contaminant	1.9006716593509812e-5	FALSE	5261298	52612.98	72.22552305533729	FALSE	FALSE	MHS390
4	164	Tessaracoccus_flavescens	non_contaminant	7.602686637403925e-5	FALSE	5261298	52612.98	31.171015213356096	FALSE	FALSE	MHS390
2	83	Tessaracoccus_sp._MC1865	non_contaminant	3.8013433187019624e-5	FALSE	5261298	52612.98	15.775574772613146	FALSE	FALSE	MHS390
2	86	Tessaracoccus_sp._J1M15	non_contaminant	3.8013433187019624e-5	FALSE	5261298	52612.98	16.34577627041844	FALSE	FALSE	MHS390
2	89	Tessaracoccus_defluvii	non_contaminant	3.8013433187019624e-5	FALSE	5261298	52612.98	16.915977768223733	FALSE	FALSE	MHS390
2	76	Tessaracoccus_aquimaris	non_contaminant	3.8013433187019624e-5	FALSE	5261298	52612.98	14.445104611067459	FALSE	FALSE	MHS390
2	137	Tessaracoccus_timonensis	non_contaminant	3.8013433187019624e-5	FALSE	5261298	52612.98	26.039201733108445	FALSE	FALSE	MHS390
1	83	Tessaracoccus_flavus	non_contaminant	1.9006716593509812e-5	FALSE	5261298	52612.98	15.775574772613146	FALSE	FALSE	MHS390
7	201	Propionibacterium_freudenreichii	non_contaminant	1.3304701615456872e-4	FALSE	5261298	52612.98	38.20350035295473	FALSE	FALSE	MHS390
6	143	Propionibacterium_australiense	non_contaminant	1.1404029956105889e-4	FALSE	5261298	52612.98	27.179604728719035	FALSE	FALSE	MHS390
3	157	Propionibacterium_acidifaciens	non_contaminant	5.7020149780529443e-05	FALSE	5261298	52612.98	29.84054505181041	FALSE	FALSE	MHS390
5	99	Brevilactibacter_coleopterorum	non_contaminant	9.503358296754908e-5	FALSE	5261298	52612.98	18.816649427574717	FALSE	FALSE	MHS390
5	121	Brevilactibacter_sp._MC1595	non_contaminant	9.503358296754908e-5	FALSE	5261298	52612.98	22.998127078146876	FALSE	FALSE	MHS390
5	147	Arachnia_propionica	non_contaminant	9.503358296754908e-5	FALSE	5261298	52612.98	27.93987339245943	FALSE	FALSE	MHS390
4	129	Arachnia_rubra	non_contaminant	7.602686637403925e-5	FALSE	5261298	52612.98	24.51866440562766	FALSE	FALSE	MHS390
8	101	Auraticoccus_monumenti	non_contaminant	1.520537327480785e-4	FALSE	5261298	52612.98	19.196783759444912	FALSE	FALSE	MHS390
3	123	Raineyella_sp._CBA3103	non_contaminant	5.7020149780529443e-05	FALSE	5261298	52612.98	23.37826141001707	FALSE	FALSE	MHS390
540	51	Nocardioides_humi	non_contaminant	0.0102636269604953	FALSE	5261298	52612.98	9.693425462690005	FALSE	FALSE	MHS390
494	2217	Nocardioides_rotundus	non_contaminant	0.009389317997193848	FALSE	5261298	52612.98	421.37890687811256	FALSE	FALSE	MHS390
212	94	Nocardioides_sambongensis	non_contaminant	0.0040294239178240805	FALSE	5261298	52612.98	17.866313597899225	FALSE	FALSE	MHS390
68	103	Nocardioides_sp._HDW12B	non_contaminant	0.0012924567283586674	FALSE	5261298	52612.98	19.576918091315108	FALSE	FALSE	MHS390
16	44	Nocardioides_sp._zg-536	non_contaminant	3.04107465496157e-4	FALSE	5261298	52612.98	8.362955301144318	FALSE	FALSE	MHS390
15	72	Nocardioides_sp._LMS-CY	non_contaminant	2.851007489026472e-4	FALSE	5261298	52612.98	13.684835947327066	FALSE	FALSE	MHS390
13	42	Nocardioides_sp._WS12	non_contaminant	2.470873157156276e-4	FALSE	5261298	52612.98	7.982820969274122	FALSE	FALSE	MHS390
10	47	Nocardioides_sp._SCSIO_67246	non_contaminant	1.9006716593509816e-4	FALSE	5261298	52612.98	8.933156798949613	FALSE	FALSE	MHS390
