paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
6181726	2404563	Malassezia_globosa	non_contaminant	97.4492912543503	TRUE	6343531	63435.31	379057.4996795949	TRUE	TRUE	MHS408
91874	668614	Malassezia_furfur	non_contaminant	1.4483100973259215	TRUE	6343531	63435.31	105400.91945637217	TRUE	TRUE	MHS408
16694	145401	Malassezia_restricta	non_contaminant	0.2631657352978964	TRUE	6343531	63435.31	22921.145967443055	TRUE	TRUE	MHS408
7070	68432	Malassezia_arunalokei	non_contaminant	0.11145212343094092	TRUE	6343531	63435.31	10787.682759018599	TRUE	TRUE	MHS408
310	1219	Malassezia_caprae	non_contaminant	0.004886868212672091	FALSE	6343531	63435.31	192.16426939507352	FALSE	FALSE	MHS408
273	1626	Malassezia_nana	non_contaminant	0.004303596845353164	FALSE	6343531	63435.31	256.3241198001555	FALSE	FALSE	MHS408
240	4662	Malassezia_dermatis	non_contaminant	0.0037833818420687153	FALSE	6343531	63435.31	734.92192282184806	FALSE	FALSE	MHS408
165	4595	Malassezia_obtusa	non_contaminant	0.0026010750164222416	FALSE	6343531	63435.31	724.3599818460729	FALSE	FALSE	MHS408
131	1309	Malassezia_equina	non_contaminant	0.0020650959221291737	FALSE	6343531	63435.31	206.3519513028312	FALSE	FALSE	MHS408
104	1663	Malassezia_sympodialis	non_contaminant	0.0016394654648964435	FALSE	6343531	63435.31	262.15683347334476	FALSE	FALSE	MHS408
97	2738	Malassezia_pachydermatis	non_contaminant	0.0015291168278361057	FALSE	6343531	63435.31	431.620811816006	FALSE	FALSE	MHS408
35	1509	Malassezia_japonica	non_contaminant	5.517431853016877e-4	FALSE	6343531	63435.31	237.88013332007048	FALSE	FALSE	MHS408
27	1146	Malassezia_cuniculi	non_contaminant	4.256304572327305e-4	FALSE	6343531	63435.31	180.65648295878117	FALSE	FALSE	MHS408
22	909	Malassezia_vespertilionis	non_contaminant	3.4681000218963223e-4	FALSE	6343531	63435.31	143.2955872683526	FALSE	FALSE	MHS408
15	1420	Malassezia_slooffiae	non_contaminant	2.364613651292947e-4	FALSE	6343531	63435.31	223.850092322399	FALSE	FALSE	MHS408
7	753	Malassezia_yamatoensis	non_contaminant	1.1034863706033753e-4	FALSE	6343531	63435.31	118.70360529490596	FALSE	FALSE	MHS408
9	506	Sporisorium_graminicola	non_contaminant	1.4187681907757682e-4	FALSE	6343531	63435.31	79.76630050361543	FALSE	FALSE	MHS408
7	446	Ustilago_maydis	non_contaminant	1.1034863706033753e-4	FALSE	6343531	63435.31	70.30784589844363	FALSE	FALSE	MHS408
69	255	Marasmius_oreades	non_contaminant	0.0010877222795947557	FALSE	6343531	63435.31	40.1984320719801	FALSE	FALSE	MHS408
4	195	Rhizoctonia_solani	non_contaminant	6.305636403447859e-5	FALSE	6343531	63435.31	30.739977466808313	FALSE	FALSE	MHS408
7	178	Cryptococcus_neoformans	non_contaminant	1.1034863706033753e-4	FALSE	6343531	63435.31	28.060081995342973	FALSE	FALSE	MHS408
1	81	Cryptococcus_gattii_VGI	non_contaminant	1.5764091008619647e-5	FALSE	6343531	63435.31	12.768913716981915	FALSE	FALSE	MHS408
29	92	Fusarium_venenatum	non_contaminant	4.571586392499698e-4	FALSE	6343531	63435.31	14.502963727930076	FALSE	FALSE	MHS408
5	43	Fusarium_graminearum	non_contaminant	7.882045504309823e-5	FALSE	6343531	63435.31	6.778559133706449	FALSE	FALSE	MHS408
7	85	Fusarium_verticillioides	non_contaminant	1.1034863706033753e-4	FALSE	6343531	63435.31	13.3994773573267	FALSE	FALSE	MHS408
2	69	Fusarium_fujikuroi	non_contaminant	3.1528182017239294e-5	FALSE	6343531	63435.31	10.877222795947556	FALSE	FALSE	MHS408
2	82	Fusarium_oxysporum	non_contaminant	3.1528182017239294e-5	FALSE	6343531	63435.31	12.926554627068112	FALSE	FALSE	MHS408
12	130	Pochonia_chlamydosporia	non_contaminant	1.8916909210343576e-4	FALSE	6343531	63435.31	20.49331831120554	FALSE	FALSE	MHS408
11	153	Ustilaginoidea_virens	non_contaminant	1.7340500109481612e-4	FALSE	6343531	63435.31	24.11905924318806	FALSE	FALSE	MHS408
25	145	Drechmeria_coniospora	non_contaminant	3.9410227521549115e-4	FALSE	6343531	63435.31	22.85793196249849	FALSE	FALSE	MHS408
11	218	Colletotrichum_higginsianum	non_contaminant	1.7340500109481612e-4	FALSE	6343531	63435.31	34.36571839879083	FALSE	FALSE	MHS408
36	177	Neurospora_crassa	non_contaminant	5.675072763103073e-4	FALSE	6343531	63435.31	27.90244108525678	FALSE	FALSE	MHS408
5	166	Thermothielavioides_terrestris	non_contaminant	7.882045504309823e-5	FALSE	6343531	63435.31	26.168391074308616	FALSE	FALSE	MHS408
3	144	Thermothelomyces_thermophilus	non_contaminant	4.729227302585894e-5	FALSE	6343531	63435.31	22.700291052412293	FALSE	FALSE	MHS408
