paired_counts	distinct_minimizer_count	k2_taxon	source	rel_abun	abun_filter	species_microbial_read_pair_total	minimizer_threshold	minimizer_microbe_ratio	minimizer_filter	taxa_pass_filter	mtx_LIBID
1478751	599431	Staphylococcus_epidermidis	non_contaminant	55.412261324609766	TRUE	2668635	26686.350000000002	224620.8267522535	TRUE	TRUE	MHS436
711411	391109	Staphylococcus_hominis	non_contaminant	26.658235390002755	TRUE	2668635	26686.350000000002	146557.6970998282	TRUE	TRUE	MHS436
52836	127104	Staphylococcus_haemolyticus	non_contaminant	1.9798885947310143	TRUE	2668635	26686.350000000002	47628.84395955235	TRUE	TRUE	MHS436
39641	85302	Staphylococcus_pettenkoferi	non_contaminant	1.4854410588184597	TRUE	2668635	26686.350000000002	31964.656088224878	TRUE	TRUE	MHS436
7309	3998	Staphylococcus_sp._SB1-57	non_contaminant	0.2738853383846049	TRUE	2668635	26686.350000000002	1498.144182325421	FALSE	FALSE	MHS436
6327	4256	Staphylococcus_sp._M0911	non_contaminant	0.23708749978921811	TRUE	2668635	26686.350000000002	1594.8228214049504	FALSE	FALSE	MHS436
793	954	Staphylococcus_sp._17KM0847	non_contaminant	0.029715566197700324	FALSE	2668635	26686.350000000002	357.48613054988783	FALSE	FALSE	MHS436
210	394	Staphylococcus_sp._11-B-312	non_contaminant	0.007869191552984954	FALSE	2668635	26686.350000000002	147.6410224702891	FALSE	FALSE	MHS436
192	34	Staphylococcus_sp._AntiMn-1	non_contaminant	0.007194689419871956	FALSE	2668635	26686.350000000002	12.740595847689923	FALSE	FALSE	MHS436
44	371	Staphylococcus_sp._MI_10-1553	non_contaminant	0.00164878299205399	FALSE	2668635	26686.350000000002	139.02238410273415	FALSE	FALSE	MHS436
2	6	Staphylococcus_sp._693-2	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	2.2483404437099863	FALSE	FALSE	MHS436
18478	7725	Staphylococcus_cohnii	non_contaminant	0.6924139119812189	TRUE	2668635	26686.350000000002	2894.7383212766076	FALSE	FALSE	MHS436
12737	16147	Staphylococcus_warneri	non_contaminant	0.47728520385890166	TRUE	2668635	26686.350000000002	6050.658857430859	FALSE	FALSE	MHS436
9536	35735	Staphylococcus_capitis	non_contaminant	0.3573362411869738	TRUE	2668635	26686.350000000002	13390.740959329394	TRUE	TRUE	MHS436
7008	6362	Staphylococcus_aureus	non_contaminant	0.2626061638253264	TRUE	2668635	26686.350000000002	2383.9903171471556	FALSE	FALSE	MHS436
4634	6339	Staphylococcus_saccharolyticus	non_contaminant	0.17364682693586797	TRUE	2668635	26686.350000000002	2375.3716787796006	FALSE	FALSE	MHS436
2628	7283	Staphylococcus_arlettae	non_contaminant	0.0984773114344974	FALSE	2668635	26686.350000000002	2729.1105752566386	FALSE	FALSE	MHS436
2086	4016	Staphylococcus_saprophyticus	non_contaminant	0.07816730275965053	FALSE	2668635	26686.350000000002	1504.889203656551	FALSE	FALSE	MHS436
2076	4615	Staphylococcus_pasteuri	non_contaminant	0.07779257935236554	FALSE	2668635	26686.350000000002	1729.3485246202647	FALSE	FALSE	MHS436
1749	1651	Staphylococcus_simulans	non_contaminant	0.06553912393414611	FALSE	2668635	26686.350000000002	618.6683454275313	FALSE	FALSE	MHS436
1629	3708	Staphylococcus_lugdunensis	non_contaminant	0.06104244304672614	FALSE	2668635	26686.350000000002	1389.4743942127716	FALSE	FALSE	MHS436
1465	3267	Staphylococcus_simiae	non_contaminant	0.054896979167252176	FALSE	2668635	26686.350000000002	1224.2213716000877	FALSE	FALSE	MHS436
1360	4953	Staphylococcus_caprae	non_contaminant	0.05096238339075969	FALSE	2668635	26686.350000000002	1856.005036282594	FALSE	FALSE	MHS436
689	1452	Staphylococcus_auricularis	non_contaminant	0.025818442761936348	FALSE	2668635	26686.350000000002	544.0983873778167	FALSE	FALSE	MHS436
634	829	Staphylococcus_muscae	non_contaminant	0.02375746402186886	FALSE	2668635	26686.350000000002	310.64570463926316	FALSE	FALSE	MHS436
456	903	Staphylococcus_kloosii	non_contaminant	0.017087387372195898	FALSE	2668635	26686.350000000002	338.375236778353	FALSE	FALSE	MHS436
336	953	Staphylococcus_lloydii	non_contaminant	0.012590706484775924	FALSE	2668635	26686.350000000002	357.11140714260284	FALSE	FALSE	MHS436
334	569	Staphylococcus_schleiferi	non_contaminant	0.012515761803318926	FALSE	2668635	26686.350000000002	213.21761874516372	FALSE	FALSE	MHS436
316	1485	Staphylococcus_nepalensis	non_contaminant	0.011841259670205929	FALSE	2668635	26686.350000000002	556.4642598182216	FALSE	FALSE	MHS436
145	688	Staphylococcus_pseudintermedius	non_contaminant	0.005433489405632467	FALSE	2668635	26686.350000000002	257.80970421207843	FALSE	FALSE	MHS436
132	412	Staphylococcus_delphini	non_contaminant	0.00494634897616197	FALSE	2668635	26686.350000000002	154.38604380141908	FALSE	FALSE	MHS436
296	1350	Staphylococcus_succinus	non_contaminant	0.011091812855635933	FALSE	2668635	26686.350000000002	505.87659983474697	FALSE	FALSE	MHS436
263	1437	Staphylococcus_pseudoxylosus	non_contaminant	0.009855225611595441	FALSE	2668635	26686.350000000002	538.4775362685417	FALSE	FALSE	MHS436
259	1261	Staphylococcus_xylosus	non_contaminant	0.009705336248681442	FALSE	2668635	26686.350000000002	472.52621658638213	FALSE	FALSE	MHS436
251	987	Staphylococcus_debuckii	non_contaminant	0.009405557522853443	FALSE	2668635	26686.350000000002	369.85200299029276	FALSE	FALSE	MHS436
231	1005	Staphylococcus_felis	non_contaminant	0.008656110708283449	FALSE	2668635	26686.350000000002	376.59702432142274	FALSE	FALSE	MHS436
219	831	Staphylococcus_lutrae	non_contaminant	0.00820644261954145	FALSE	2668635	26686.350000000002	311.39515145383314	FALSE	FALSE	MHS436
187	664	Staphylococcus_condimenti	non_contaminant	0.007007327716229458	FALSE	2668635	26686.350000000002	248.81634243723852	FALSE	FALSE	MHS436
177	639	Staphylococcus_equorum	non_contaminant	0.00663260430894446	FALSE	2668635	26686.350000000002	239.44825725511356	FALSE	FALSE	MHS436
176	966	Staphylococcus_chromogenes	non_contaminant	0.00659513196821596	FALSE	2668635	26686.350000000002	361.9828114373078	FALSE	FALSE	MHS436
171	771	Staphylococcus_carnosus	non_contaminant	0.006407770264573462	FALSE	2668635	26686.350000000002	288.9117470167333	FALSE	FALSE	MHS436
128	663	Staphylococcus_hyicus	non_contaminant	0.004796459613247972	FALSE	2668635	26686.350000000002	248.4416190299535	FALSE	FALSE	MHS436
123	763	Staphylococcus_agnetis	non_contaminant	0.004609097909605473	FALSE	2668635	26686.350000000002	285.9139597584533	FALSE	FALSE	MHS436
84	764	Staphylococcus_schweitzeri	non_contaminant	0.003147676621193981	FALSE	2668635	26686.350000000002	286.2886831657383	FALSE	FALSE	MHS436
31	263	Staphylococcus_argenteus	non_contaminant	0.001161642562583493	FALSE	2668635	26686.350000000002	98.5522561159544	FALSE	FALSE	MHS436
96	351	Mammaliicoccus_fleurettii	non_contaminant	0.003597344709935978	FALSE	2668635	26686.350000000002	131.5279159570342	FALSE	FALSE	MHS436
87	1450	Mammaliicoccus_sciuri	non_contaminant	0.0032600936433794807	FALSE	2668635	26686.350000000002	543.3489405632467	FALSE	FALSE	MHS436
43	706	Mammaliicoccus_vitulinus	non_contaminant	0.0016113106513254904	FALSE	2668635	26686.350000000002	264.5547255432084	FALSE	FALSE	MHS436
30	784	Mammaliicoccus_lentus	non_contaminant	0.0011241702218549934	FALSE	2668635	26686.350000000002	293.78315131143825	FALSE	FALSE	MHS436
9	69	Macrococcus_bohemicus	non_contaminant	3.37251066556498e-4	FALSE	2668635	26686.350000000002	25.855915102664845	FALSE	FALSE	MHS436
4	33	Macrococcus_sp._17Msa1131	non_contaminant	1.4988936291399912e-4	FALSE	2668635	26686.350000000002	12.365872440404926	FALSE	FALSE	MHS436
4	471	Macrococcus_canis	non_contaminant	1.4988936291399912e-4	FALSE	2668635	26686.350000000002	176.49472483123395	FALSE	FALSE	MHS436
3	290	Macrococcus_caseolyticus	non_contaminant	1.1241702218549932e-4	FALSE	2668635	26686.350000000002	108.66978811264934	FALSE	FALSE	MHS436
12	281	Nosocomiicoccus_ampullae	non_contaminant	4.496680887419973e-4	FALSE	2668635	26686.350000000002	105.29727744708437	FALSE	FALSE	MHS436
12	472	Abyssicoccus_albus	non_contaminant	4.496680887419973e-4	FALSE	2668635	26686.350000000002	176.86944823851894	FALSE	FALSE	MHS436
4	239	Jeotgalicoccus_sp._ATCC_8456	non_contaminant	1.4988936291399912e-4	FALSE	2668635	26686.350000000002	89.55889434111447	FALSE	FALSE	MHS436
4	121	Jeotgalicoccus_sp._WY2	non_contaminant	1.4988936291399912e-4	FALSE	2668635	26686.350000000002	45.341532281484724	FALSE	FALSE	MHS436
2	166	Salinicoccus_halodurans	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	62.20408560930963	FALSE	FALSE	MHS436
704	3179	Caldibacillus_thermoamylovorans	non_contaminant	0.02638052787286384	FALSE	2668635	26686.350000000002	1191.245711759008	FALSE	FALSE	MHS436
143	284	Bacillus_cereus	non_contaminant	0.005358544724175468	FALSE	2668635	26686.350000000002	106.42144766893936	FALSE	FALSE	MHS436
5	127	Bacillus_thuringiensis	non_contaminant	1.8736170364249888e-4	FALSE	2668635	26686.350000000002	47.589872725194716	FALSE	FALSE	MHS436
2	24	Bacillus_anthracis	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	8.993361774839945	FALSE	FALSE	MHS436
2	66	Bacillus_pseudomycoides	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	24.731744880809853	FALSE	FALSE	MHS436
1	30	Bacillus_wiedmannii	non_contaminant	3.747234072849978e-5	FALSE	2668635	26686.350000000002	11.241702218549932	FALSE	FALSE	MHS436
6	30	Bacillus_amyloliquefaciens	non_contaminant	2.2483404437099864e-4	FALSE	2668635	26686.350000000002	11.241702218549932	FALSE	FALSE	MHS436
1	43	Bacillus_velezensis	non_contaminant	3.747234072849978e-5	FALSE	2668635	26686.350000000002	16.113106513254902	FALSE	FALSE	MHS436
3	88	Bacillus_subtilis	non_contaminant	1.1241702218549932e-4	FALSE	2668635	26686.350000000002	32.9756598410798	FALSE	FALSE	MHS436
2	6	Bacillus_spizizenii	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	2.2483404437099863	FALSE	FALSE	MHS436
1	2	Bacillus_halotolerans	non_contaminant	3.747234072849978e-5	FALSE	2668635	26686.350000000002	0.7494468145699955	FALSE	FALSE	MHS436
1	14	Bacillus_atrophaeus	non_contaminant	3.747234072849978e-5	FALSE	2668635	26686.350000000002	5.246127701989969	FALSE	FALSE	MHS436
12	124	Bacillus_methanolicus	non_contaminant	4.496680887419973e-4	FALSE	2668635	26686.350000000002	46.46570250333972	FALSE	FALSE	MHS436
2	59	Bacillus_sp._KH172YL63	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	22.108681029814868	FALSE	FALSE	MHS436
2	85	Bacillus_sp._BY2G20	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	31.851489619224807	FALSE	FALSE	MHS436
2	127	Bacillus_sp._DSL-17	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	47.589872725194716	FALSE	FALSE	MHS436
2	79	Bacillus_sp._FJAT-45348	non_contaminant	7.494468145699956e-5	FALSE	2668635	26686.350000000002	29.603149175514822	FALSE	FALSE	MHS436
1	14	Bacillus_sp._N3536	non_contaminant	3.747234072849978e-5	FALSE	2668635	26686.350000000002	5.246127701989969	FALSE	FALSE	MHS436
